id,ra,dec,transient_label,host_label,offset,redshift,transient_mag,u,g,r,i,z
26185,166.06662,50.03055,SN,0,0.0814078539515618,0,18.591,22.52836,22.49488,22.11951,22.18065,22.2063
26182,187.32329,6.34114,SN,1,0.00988826891699952,0.128719,18.76,21.67603,19.74373,18.81956,18.36445,17.99882
26183,128.47783,55.5415,SN,0,0.0672059056216974,0,17.64,20.95478,20.69534,20.80452,21.04869,21.43059
26178,199.52763,27.87339,SN,1,0.0142224509044688,0.082104,20.04,19.07353,18.1646,17.84087,17.53318,17.43182
26174,208.32979,-4.85885,SN,1,0.0573674063454009,0.068163,19.826,19.21115,17.81734,17.20933,16.82898,16.56257
26170,201.15925,-2.58111,SN,1,0.027804473794824,0.07268,22.444,19.80075,18.54429,18.13777,17.87123,17.78604
26162,155.67162,15.93892,SN,1,0.0324707763746711,0.035127,17.0,17.05551,15.41455,14.66936,14.29824,14.01378
26157,350.74308,-1.02789,SN,1,0.0151405820989821,0.072922,16.9,19.27048,18.05561,17.62726,17.32285,17.22971
26137,233.888,12.5679,SN,1,0.0287074122072244,0.032003,18.6,18.15536,16.93082,16.50743,16.27254,16.18166
26136,142.84583,17.80831,SN,1,0.0384904396528279,0.068108,17.4,20.5851,19.2461,18.86329,18.58203,18.42103
26115,231.65958,28.86628,SN,1,0.0127624872887845,0.096086,18.56,19.10822,17.80843,17.16231,16.76826,16.52267
26107,179.90417,27.53057,SN,1,0.019601041783709,0.507341,18.88,21.67824,21.16788,21.04954,20.78315,20.67971
26074,261.96804,60.09606,SN,1,0.0773049640294623,0.031595,17.9,16.78494,14.85204,14.01812,13.58886,13.27892
26057,118.11229,16.49403,SN,0,0.00233935489996189,0,18.7,22.26776,21.94596,22.42986,22.48185,22.82694
26044,246.05579,25.27206,SN,1,0.0179056274395282,0.110815,20.6,24.16931,22.09181,21.35296,21.2618,21.72827
26045,159.51662,45.25664,SN,1,0.0393034862672895,0.105925,20.3,20.55148,19.24388,18.76208,18.44326,18.43586
26041,261.64162,34.37356,SN,0,0.0219384033968434,0,20.1,24.65623,25.13388,24.8115,22.2585,19.47559
26038,219.45421,45.54928,SN,1,0.0524238664117832,0.134707,19.7,18.71075,17.50717,16.77703,16.36634,16.09693
26040,251.85638,25.68508,SN,1,0.0427885117553939,0.12202,19.7,19.71821,17.67036,16.60172,16.14991,15.80287
26039,176.54983,9.35503,SN,1,0.0693085624042567,0.085419,19.0,20.16038,18.7844,18.24748,17.91824,17.68225
26037,177.79775,16.52983,SN,1,0.0344412277787717,0.062209,19.6,19.33101,18.35368,18.01493,17.77256,17.67977
26035,177.93967,57.79954,SN,1,0.0788293604855762,0.066971,18.471,18.38168,17.27355,16.86406,16.57997,16.45386
26029,156.20021,-2.5099,SN,1,0.0178809870092545,0.077954,19.26,18.57088,17.60365,17.21229,16.88783,16.76527
26024,199.25658,-2.2769,SN,1,0.00477002192291432,0.090871,19.8,20.80694,19.64755,19.27127,18.98711,18.93688
26021,160.67567,25.99477,SN,1,0.051164261918091,0.035022,18.161,18.9369,17.93352,17.54519,17.3444,17.13487
25972,220.91271,18.87018,SN,1,0.048036013288498,0.037441,18.1,17.65911,15.78699,14.94395,14.51243,14.197
25971,145.29429,24.02236,SN,1,0.0526198632809744,-9999,17.0,17.51552,16.74336,16.91034,17.36862,17.89644
25970,269.41817,50.03881,SN,1,0.0726970987884916,0.1256,18.0,21.04362,20.35653,20.35509,20.15122,20.27344
25932,185.57821,9.0313,SN,1,0.0524136919317297,0.17824,20.5,19.798,18.88437,18.29818,17.97471,17.8534
25926,172.54842,4.41544,SN,1,0.0111084807723377,0.027564,16.9,18.00154,16.57619,15.95818,15.66937,15.45153
25906,160.065,1.8882,SN,1,0.0570475652944941,0.118244,18.77,20.69045,19.09161,18.26029,17.7952,17.47318
25907,207.89317,-5.88994,SN,1,0.0342421857992968,0.067238,17.8,19.65639,18.89417,18.67741,18.42876,18.3277
25911,209.77287,58.26837,SN,1,0.00266857024455701,0.079937,17.84,20.19402,18.88294,18.38997,18.09557,17.90684
25896,197.86562,65.6381,SN,1,0.042975532137315,0.340763,18.63,23.21282,21.84117,21.02518,20.69022,20.68412
25901,195.11062,18.61947,SN,1,0.0689961218477757,0.062844,17.9,19.49075,18.02032,17.57643,17.30341,17.13182
25885,335.91037,4.63066,SN,1,0.0135508233276195,0.086072,18.49,25.22093,19.48246,19.05695,18.69555,18.66452
25892,193.45604,29.59106,SN,0,0.0526970394414265,0,18.2,22.72009,23.35409,22.68922,22.81383,22.05948
25875,127.91767,-4.11781,SN,1,0.094368324574867,-9999,17.0,17.65342,16.95236,16.92282,15.92515,23.17981
25877,191.16058,6.30132,SN,1,0.0164378580149521,0.078225,18.2,19.40582,17.69525,16.89247,16.46563,16.18628
25865,334.30117,-3.89254,SN,0,0.0955809439535148,0,18.89,24.17554,23.5164,24.08281,22.94257,21.21929
25849,176.76717,19.55078,SN,1,0.019577650217679,0.163322,18.28,21.15506,19.73928,18.88049,18.41359,18.13092
25832,241.41767,15.59205,AGN,1,0.00405807779287262,0.054344,18.956,17.88825,16.20054,15.35351,14.96123,14.68153
25801,200.57842,-1.88111,SN,1,0.0169244491110258,0.057241,20.775,18.62291,17.55638,17.18903,16.90415,16.74651
25785,207.362,26.46192,SN,1,0.0289002531117594,0.073066,18.3,18.68204,16.7597,15.86666,15.41285,15.08702
25783,265.5675,50.48875,SN,1,0.00992478311563283,0.035197,18.156,16.77046,15.51304,15.03678,14.73173,14.51759
25779,128.93942,28.27028,SN,1,0.0267731884893706,0.08008,18.42,20.74641,19.36987,18.977,18.69658,18.63811
25767,248.04825,42.71322,SN,1,0.0515147021675716,0.053085,17.29,18.52126,16.51775,15.5428,15.04271,14.59732
25766,254.27067,39.38169,SN,1,0.00842241932986231,0.105741,18.22,20.91965,19.27867,18.50047,18.14862,17.88458
25765,181.24362,32.39143,SN,0,0.050861927852488,0,17.8,23.68549,22.71595,24.26726,21.37759,22.82689
25762,181.36112,20.29912,SN,0,0.0269734634337966,0,16.69,24.16841,24.03754,22.98052,24.02936,23.21181
25764,180.42962,8.13469,SN,1,0.0180237282419055,0.051466,17.0,18.33496,16.54628,15.76426,15.40271,15.13554
25759,218.97258,35.28837,SN,1,0.0954243772819481,0.055806,17.1,18.34007,16.53006,15.71618,15.32397,15.05922
25757,170.72871,16.58972,VS,1,0.012612074300611,0.024907,13.8,13.86334,12.79665,12.44011,12.20235,12.07429
25755,138.08408,13.67281,SN,1,0.0789594356317647,0.029661,16.5,17.01302,15.08735,14.253,13.8465,13.51795
25742,237.51442,42.0883,SN,1,0.0222056423440062,0.131254,17.0,22.78629,21.19563,20.78362,20.49673,20.16112
25700,245.78262,39.31496,SN,0,0.0204282658538717,0,17.409,22.63249,22.57932,23.64452,24.36179,22.82689
25683,243.75333,31.07195,SN,0,0.030026122834601,0,17.773,21.77339,21.4473,21.33848,21.59256,22.56629
25653,227.35633,25.47154,SN,1,0.0483020465344478,0.022109,17.6,18.05876,16.93324,16.53297,16.34554,16.20128
25650,138.73042,46.9025,SN,0,0.0624463516081732,0,18.0,23.16449,25.11437,21.04559,24.3618,22.82689
25647,225.48887,25.7711,SN,1,0.0183320512661625,0.0523,17.8,18.3434,16.74817,15.96233,15.54502,15.19803
25625,218.33304,41.2676,SN,0,0.0894190624892011,0,17.2,23.38544,25.11437,24.32293,23.95953,22.82689
25615,157.46542,9.01286,SN,1,0.038409413469984,0.134673,17.9,21.94446,21.09075,20.81103,20.53584,20.48712
25605,124.27879,56.00528,SN,1,0.00273536284584843,0.036515,17.3,18.27855,16.5801,15.82122,15.44537,15.15995
25555,196.08737,1.15093,AGN,1,0.00495516741697485,0.052198,18.196,18.55744,16.81662,16.06835,15.73624,15.45644
25554,190.45854,68.26065,SN,1,0.0224172066939892,0.104298,18.448,22.16588,19.97773,19.56221,19.23294,19.28916
25552,185.54337,26.99457,SN,1,0.00491824836053715,0.091368,,19.91174,18.02607,17.11316,16.72105,16.41747
25545,172.09521,44.74911,SN,0,0.0691925009892595,0,18.061,24.79342,25.0647,23.05162,21.82086,21.16046
25540,227.68146,5.48092,SN,1,0.00445739981124035,0.084046,18.67,20.2092,18.32821,17.41829,17.00515,16.67711
25523,143.439,56.85302,SN,1,0.0124672682692697,0.259269,19.582,22.74872,21.67102,21.04907,21.0092,20.46219
25502,204.32983,-1.29631,SN,1,0.0486892808625139,0.055583,21.85,17.69693,16.65299,16.16728,15.87053,15.71112
25525,110.50996,41.56943,SN,1,0.0234854376734725,0.126243,19.428,21.21225,19.36837,18.48229,18.08542,17.85536
25460,162.8185,22.47761,SN,1,0.06473407492033,0.08581,18.4,18.34894,17.37601,16.90594,16.59012,16.42507
25459,165.18908,22.2875,SN,1,0.074775225368032,0.028059,18.1,17.80956,16.78213,16.34203,16.11453,15.92893
25464,103.52504,8.57247,SN,1,0.0333358886785184,0.211151,19.032,20.82112,20.20304,19.75377,19.65709,19.7052
25475,119.85429,16.4265,SN,1,0.0189107262401826,0.84072,17.3,20.91361,20.64684,20.58516,20.59031,20.17062
25445,236.09587,39.55809,SN,1,0.0520230149095937,0.061125,18.42,18.17729,16.63328,15.87678,15.44199,15.14464
25430,213.40871,34.94557,SN,1,0.0308959817909907,0.03384,20.28,19.64798,18.68276,18.6101,18.41702,18.39432
25419,207.095,14.87948,SN,1,0.0443644252451762,0.096288,18.224,19.85738,18.87386,18.49026,18.23015,18.15076
25414,199.67821,-0.75917,SN,1,0.0141892858012787,0.11495,19.86,21.1923,19.11403,18.1649,17.72007,17.43865
25371,177.99967,9.70344,SN,1,0.0357481105106631,0.059484,18.2,18.01596,16.42372,15.64965,15.21584,14.88368
25366,112.58587,18.19083,SN,1,0.0514335582532262,0.036983,18.287,18.99678,17.78782,17.24446,16.96918,16.77892
25369,129.29754,23.19823,SN,1,0.0446657733243291,0.075388,19.04,17.65849,17.14759,17.20134,17.09677,17.16422
25383,155.71121,14.05462,SN,1,0.0482272385564177,0.04075,17.1,19.26797,18.26517,17.90837,17.69883,17.57491
25355,158.14521,-2.6885,SN,1,0.0297351586237948,0.045325,17.5,18.12696,16.35062,15.63744,15.26487,14.96278
25334,185.3925,55.57442,SN,1,0.00422526984314231,0.102038,17.18,20.86261,20.23468,20.12751,20.17324,20.51392
25331,226.84512,38.41653,SN,0,0.0714629255204498,0,17.388,23.51031,23.30708,22.63971,22.9667,22.66552
25322,240.45425,47.39072,SN,0,0.0821268016908188,0,17.98,22.52101,24.13878,23.87606,24.3618,21.04504
25319,250.91571,26.59602,SN,1,0.0984394333171321,0.05983,18.333,17.82652,16.70507,16.2496,15.9044,15.71937
25289,183.84629,27.62684,SN,1,0.0380593419235622,0.044815,18.4,18.08332,16.30543,15.50541,15.11294,14.81681
25287,190.29642,-1.589,SN,0,0.0393145018480151,0,17.8,24.81978,23.59766,24.80202,24.3618,22.89242
25278,186.49379,4.47418,SN,1,0.01703573504175,0.011683,17.2,15.50874,14.56594,14.22902,14.08769,13.96329
25273,178.18887,37.85424,SN,1,0.0259139274891544,0.413865,17.6,21.2159,20.37657,20.14385,19.64641,19.26496
25269,139.09192,10.23204,SN,1,0.0233942959256056,0.031805,17.3,17.09718,15.23476,14.41652,14.02497,13.71988
25228,188.41183,1.93385,SN,1,0.0174178103782439,0.084172,18.96,19.77002,18.91021,18.66667,18.44625,18.50755
25265,132.23313,58.6984,AGN,1,0.00160856798410077,0.171906,17.31,18.87132,18.12534,17.33117,16.78811,16.63219
25216,220.7935,17.47173,SN,1,0.0284915848044335,0.255765,17.0,23.72423,22.07807,21.41692,21.29291,21.11518
25167,178.74529,6.32971,SN,1,0.0770132027037034,0.020877,18.1,17.69379,16.78542,16.49582,16.40284,16.21619
25165,166.48662,37.62514,SN,1,0.0162658282285419,0.045076,17.9,17.4387,16.33069,15.96252,15.70503,15.5747
25157,162.95875,25.04488,SN,1,0.0120692102102845,0.04864,17.7,19.07862,17.17433,16.31868,15.90422,15.5598
25156,190.46408,23.51181,SN,1,0.0696138723520806,0.028211,18.0,16.76299,15.15285,14.45537,14.09851,13.79291
25122,189.60175,-19.98715,AGN,0,0.00779107388020204,0,18.425,18.8406,18.27814,17.81457,17.52633,17.2676
25112,216.79767,-2.26946,SN,1,0.0101114313320035,0.302524,18.0,21.89947,21.51505,21.46016,21.64251,22.82539
25056,178.23208,36.98656,SN,1,0.0682166564341139,-9999,15.1,12.8347,11.025,10.23973,9.869018,9.598248
25076,213.6345,3.19009,SN,1,0.0539120956113291,0.027641,16.3,15.98217,14.32255,13.61803,13.26429,12.99798
25054,194.02604,32.05442,SN,1,0.0226634192717798,0.672957,18.4,25.16617,22.84338,22.24573,22.55091,21.18958
25052,192.48737,28.87308,SN,1,0.020725653108773,0.301807,18.7,22.75334,23.71603,22.01287,24.36182,21.69285
25043,159.23308,0.2303,SN,1,0.0480578659136846,0.418752,18.8,21.62104,21.08781,21.08482,21.0893,21.19835
25048,119.04708,45.52678,SN,1,0.0414416212926541,0.397793,17.9,20.63637,18.81444,18.39271,18.89705,18.40312
25047,124.78287,44.94556,SN,1,0.0708571037437902,0.083228,19.6,19.75967,18.5469,18.03442,17.70601,17.53662
25034,53.58233,39.59293,SN,1,0.0629808875315423,0.021208,18.3,16.63485,15.32727,14.57551,14.19733,13.85352
25037,142.22987,49.23814,SN,1,0.0422618915970518,0.03113,16.4,16.49084,14.86361,14.07623,13.64087,13.27833
25016,136.66475,19.33827,SN,1,0.0379181478014627,0.023727,15.15,16.95758,15.39187,15.13344,14.92594,14.85831
25002,140.86437,17.18428,SN,1,0.0250911911329684,-9999,19.378,17.81253,30.58521,29.13848,21.08523,26.9129
24973,217.04737,16.48112,AGN,1,0.00489465314260469,0.316319,17.724,19.92654,19.36465,19.44887,18.93818,18.93793
24925,217.93325,45.77799,SN,1,0.0305084081228568,0.084724,17.8,19.19448,17.6978,16.91928,16.46807,16.13007
24958,155.54075,10.43997,SN,1,0.0430559219543178,0.097406,19.6,19.20216,18.15978,17.70583,17.34819,17.18974
24921,205.99971,30.93361,SN,1,0.0920350238326836,0.067427,18.2,19.27502,18.07009,17.71191,17.38856,17.25914
24916,141.23821,40.39865,SN,0,0.0318872516083904,0,17.7,20.47709,20.10469,20.28939,20.46552,20.97246
24911,49.05679,-15.01305,SN,1,0.0581675988379875,0.09909,18.97,19.27545,17.91342,17.17988,16.73681,16.40711
24910,137.4085,48.66119,SN,1,0.031956446237996,0.292054,18.32,22.31021,21.50827,21.28681,21.19657,20.90396
24899,163.04667,58.44017,SN,0,0.0444874903039585,0,19.4,21.83106,21.617,23.80345,24.3618,22.82689
24881,14.61708,-5.87583,SN,1,0.00626017327688932,0.147185,19.123,22.96986,21.96345,21.73212,21.92081,22.53255
24888,194.20158,3.8909,SN,1,0.0116125688674961,0.078997,17.91,19.62929,18.33331,17.73871,17.41569,17.16499
24862,136.49908,35.37333,SN,0,0.0914135404641198,0,17.0,24.55787,23.63785,23.30612,22.28684,22.8269
24850,138.59933,49.59247,SN,1,0.00797434597296982,0.077455,17.6,20.8715,19.96531,19.71997,19.53138,19.43785
24825,183.4225,28.44441,SN,1,0.00581997161447212,0.283896,18.97,23.28394,21.72451,21.38461,20.99303,21.05051
24819,138.91133,17.30618,SN,1,0.0690243968514067,0.09992,21.97,20.12059,17.9998,16.93567,16.41887,15.99925
24818,136.56358,17.33934,SN,1,0.0713356598127461,0.096372,21.76,19.47099,18.16705,17.48754,17.09381,16.80817
24803,26.67775,32.50852,SN,1,0.0505940563723687,0.035262,17.7,16.77941,15.51732,14.95179,14.61735,14.36886
24751,170.66937,12.02538,SN,1,0.0287157733213664,0.030761,17.1,16.39745,15.04882,14.43591,14.09564,13.82382
24730,139.05138,39.06175,SN,1,0.0196905184523989,0.158169,17.3,21.80818,20.84895,20.57452,20.39952,20.62226
24726,133.34237,48.99567,SN,1,0.0149601969930112,0.147594,18.6,21.99523,20.91419,20.49051,20.16555,19.84245
24725,222.22333,38.76748,SN,1,0.0721788059931769,0.042199,16.9,17.27507,15.61909,14.79856,14.35244,14.01831
24659,34.972,29.03408,SN,0,0.0930151262148927,0,17.1,21.92582,21.41285,21.07297,20.65149,20.80911
24655,344.44421,25.64266,SN,1,0.0160088686498211,0.004054,18.794,18.01241,17.1904,17.00287,16.94786,16.80598
24605,349.54062,21.4318,SN,1,0.0159452319617366,0.100801,19.96,20.91534,18.85121,17.79288,17.2993,16.91352
24573,160.85096,7.10006,SN,1,0.0317266242981513,0.068957,18.89,17.77046,16.50938,15.92143,15.55293,15.34035
24736,202.10179,67.71773,SN,1,0.0113509570582972,0.054329,18.74,18.07208,16.82309,16.45594,16.18884,16.05949
24453,143.08654,3.44697,SN,1,0.0922000275758783,0.133909,20.06,20.94918,19.45877,18.58032,18.05666,17.69281
24280,137.9305,-0.25887,SN,1,0.020376545373141,0.446466,18.65,23.14998,21.97585,21.626,21.6289,20.89014
24164,10.27962,-9.44795,AGN,1,0.0124288213067252,0.070879,18.889,20.42943,18.44889,17.62484,17.22237,16.90594
24086,187.40746,7.82644,SN,0,0.0321096787875965,0,17.17,20.4355,20.38339,20.7183,21.34364,21.22088
24082,23.40346,33.43117,SN,1,0.00386934767957436,0.122258,18.51,19.32356,18.22536,17.59033,17.22697,16.96715
24071,149.55542,0.56095,SN,1,0.00805900090645493,0.117562,19.13,19.82922,18.26822,17.39721,16.95063,16.66655
24048,129.10271,26.12351,SN,1,0.00566666358624452,0.073874,18.1,19.56455,18.43449,18.00966,17.71419,17.55998
24047,226.33767,12.78431,SN,1,0.0336898059210543,0.042482,16.8,18.27695,16.59697,15.9016,15.53948,15.28027
24043,126.57692,20.66452,SN,1,0.0714318578450891,0.070029,20.14,18.06045,16.5059,15.77307,15.32659,15.071
24039,11.98412,22.37396,SN,1,0.0672582611641992,0.015165,17.6,15.57257,14.81179,14.40099,14.21659,14.04318
24029,155.93962,53.10569,SN,1,0.0445187293840139,0.496633,17.8,20.87627,21.16234,20.74297,20.82751,20.6747
25295,134.89829,45.61164,SN,1,0.0918188643681836,0.066819,18.9,19.94492,18.84816,18.50492,18.30107,17.97891
24010,50.69542,0.14808,SN,0,0.0341415403357355,0,17.9,21.84376,21.58425,21.53508,21.40754,21.50823
23979,134.32367,63.54633,SN,1,0.0358956888838306,0.554534,20.6,22.78716,22.2653,21.76512,21.50652,22.20333
23885,345.22642,8.72423,SN,1,0.0150910743514566,0.563401,19.208,22.32734,22.44433,22.58876,22.12853,22.56396
23888,176.60583,1.99255,SN,1,0.0273980654795551,0.941699,19.19,22.65866,22.76197,22.75088,23.13828,22.30631
23864,136.23479,14.66915,SN,1,0.0798963654249091,0.061464,20.46,17.63789,16.40972,15.81033,15.42516,15.18306
23857,181.43987,10.39824,SN,0,0.0527392201381176,0,16.8,22.95861,21.88293,21.52662,21.23464,21.77668
23862,38.58654,23.7766,SN,1,0.00854786815953093,0.344268,18.482,22.43888,21.92174,21.21372,20.98175,20.88245
23850,130.67346,13.9678,SN,1,0.0387882228706898,0.124176,18.86,18.32547,17.43657,16.68688,16.16368,15.89749
23811,7.6465,1.51677,SN,1,0.015697086990052,0.115906,18.703,20.46252,19.47748,19.06091,18.86176,18.85108
23792,20.79258,39.07474,SN,1,0.020395831491684,-9999,18.43,21.77022,21.89336,23.30063,24.36179,22.82684
23773,161.80529,0.20387,SN,1,0.0732730889433534,0.036198,18.59,18.2496,17.15319,16.70809,16.45757,16.2828
23709,211.59629,50.72228,SN,0,0.064907223333331,0,15.5,24.63466,21.52133,21.48539,21.37866,21.56196
23651,134.91404,61.75489,SN,0,0.0981449962776479,0,18.2,22.99547,21.86798,21.75326,21.76083,22.85233
23730,167.68567,4.84753,SN,1,0.0972309408803697,0.025223,15.43,16.52897,14.76148,13.87684,13.39933,12.99323
23571,65.26996,-4.71835,SN,1,0.0291469429826474,0.053888,18.8,18.41851,17.48285,17.1613,16.91809,16.84138
23560,24.92742,20.57888,SN,1,0.0235849830866891,0.378972,19.7,26.3643,21.14316,21.24205,20.88953,19.64015
23533,52.83596,4.13182,SN,1,0.0235700416140325,-9999,19.447,23.50141,22.95202,22.84612,23.25782,22.7991
23557,139.76767,5.88685,SN,1,0.061092803170118,0.06296,18.11,17.42516,15.99446,15.32839,14.91457,14.65213
23532,53.85187,6.09256,SN,1,0.0340917643957724,0.230329,19.518,24.38224,20.24969,19.42086,18.96601,19.83513
23524,139.187,18.95447,SN,0,0.0524804301093285,0,18.0,24.22511,24.37749,21.90969,24.01616,22.37264
23479,116.71279,15.39912,SN,1,0.00978718144773478,0.053538,17.64,18.73027,17.584,17.11987,16.83963,16.66862
23490,162.97092,51.00803,SN,0,0.0294103264242056,0,16.9,21.00171,21.0165,21.11227,21.62127,21.77347
23489,318.47083,2.22056,SN,1,0.00702212407200581,0.036033,18.2,17.70161,15.81879,14.93503,14.51573,14.21395
23469,183.11254,29.14935,SN,1,0.0268339992974401,0.029979,15.2,15.76198,14.05613,13.3344,12.97991,12.78996
23414,147.331,10.53504,SN,1,0.0401427387977584,0.155364,19.261,21.73665,20.40169,19.90897,19.70457,19.64205
23406,38.04312,4.07775,SN,1,0.0379215717808328,0.45062,19.25,24.11281,22.77667,20.99483,20.23936,19.90579
23408,134.36929,28.61664,SN,1,0.0215915365142867,0.045287,17.5,17.3901,15.70313,14.93635,14.52243,14.24399
23399,64.68146,26.93139,SN,1,0.0241021784629284,0.208821,18.5,21.99304,21.22676,20.5903,20.42865,20.08308
23401,33.34958,3.39322,SN,1,0.0456020829534389,0.119651,19.68,21.00063,19.8856,19.40768,19.09342,18.84896
23386,186.38392,50.03515,SN,1,0.0126098311555288,0.029695,16.9,17.07519,15.70049,15.01254,14.63958,14.27412
23376,42.72929,-2.1351,SN,1,0.0156125994641956,0.157581,20.072,24.58468,21.26623,20.62899,20.7914,20.77154
23357,355.75517,18.99456,SN,1,0.0195766230690666,0.135425,19.199,19.70914,18.00295,16.97611,16.46885,16.08063
23294,129.422,53.46123,SN,1,0.065458824149232,0.073215,19.11,19.21653,18.13393,17.70239,17.41398,17.29139
23196,14.53421,-10.12045,SN,1,0.0349214173684814,0.034752,17.9,16.66181,14.67499,13.78831,13.36781,13.04423
23187,39.61254,-8.03603,SN,1,0.0697751327936351,0.250718,18.632,24.94213,21.45201,20.60775,20.48124,19.91902
23179,32.38758,21.24912,SN,0,0.0345744238625509,0,19.44,21.9555,23.53352,21.77899,22.97086,22.02896
23173,53.54587,-13.93582,SN,1,0.0510178589143889,0.467719,17.7,22.42495,21.98757,21.72427,21.26873,21.82325
23171,323.19054,24.14069,SN,1,0.0405567362031517,0.041476,17.0,17.74709,15.84296,14.92062,14.48358,14.15489
23172,20.75625,-21.2927,SN,1,0.0679129191172693,0.050534,17.6,17.96139,16.76056,16.25364,15.92736,15.7018
23150,331.71637,-5.95145,SN,1,0.0657286750786287,0.058621,17.6,18.22446,16.56843,15.74812,15.30848,15.08573
23045,332.41137,17.66122,SN,0,0.0413350937031342,0,16.7,23.29271,23.13955,21.75593,22.42911,22.3519
23005,356.49533,9.2664,SN,1,0.0341656672843387,0.061177,18.68,18.98725,17.27738,16.42951,16.03654,15.72542
23006,334.06604,40.06,SN,0,0.0141271488159389,0,18.765,21.88482,22.28592,21.97752,24.04242,22.8269
23002,50.13108,42.64439,SN,1,0.0285486656477012,0.513872,17.6,24.48094,23.12378,23.62444,22.94835,22.90924
22971,141.69942,10.76799,SN,0,0.0565220373827495,0,18.2,22.94432,22.63603,22.20814,22.08203,22.25989
22967,352.7345,23.18684,SN,1,0.0200420239702621,0.10136,18.845,20.11496,19.03071,18.54854,18.17882,17.99971
22966,17.2465,32.63447,AGN,1,0.0165229710354037,0.016938,17.3,16.10714,14.17009,13.28773,12.84742,12.52633
22951,32.61762,-16.98111,SN,1,0.0142369818410877,0.107451,18.933,20.90301,19.23164,18.38116,18.00108,17.64784
22934,62.25892,-1.16011,SN,0,0.0553442828580505,0,17.9,21.8176,21.68393,21.03296,21.21822,20.8892
22911,325.92017,-8.43326,SN,0,0.0708910376927623,0,18.402,23.27955,23.8834,22.61161,23.14372,23.12065
22909,345.83846,25.67707,SN,1,0.00511496853853966,0.050216,17.716,19.00807,17.59565,16.86898,16.46956,16.13103
22904,5.31275,-0.94435,SN,1,0.0314347857886793,0.10087,18.96,19.13277,18.00479,17.45632,17.11282,17.00867
22889,327.42712,-1.24763,SN,1,0.0789669053121215,0.059964,19.0,19.38296,17.46139,16.57402,16.06249,15.67618
22870,154.33671,63.85973,SN,1,0.0292567566157087,0.076063,17.24,19.72116,18.14341,17.40761,17.02947,16.74109
22867,326.16271,7.02442,SN,1,0.0238443520345699,0.057836,18.7,20.11132,18.80981,18.29324,18.04786,17.94758
22887,105.95854,13.27159,SN,1,0.0133903053221854,0.09299,17.389,21.62495,20.24378,19.80791,19.50606,19.6946
22835,174.84675,64.80435,SN,1,0.0715196053749682,0.053675,18.28,17.55494,16.29648,15.65091,15.28757,15.02306
22834,170.87712,63.36651,SN,1,0.0576179271280444,0.031228,16.25,16.49623,15.35806,14.79741,14.48727,14.27481
22808,39.01067,43.47209,SN,0,0.0559479917068698,0,17.977,21.69532,22.83302,23.27895,24.36182,22.6326
22818,11.79146,37.58805,SN,1,0.0434978116062955,0.070629,18.756,21.42879,20.34677,20.1357,19.89239,19.99953
22770,59.43975,15.93109,SN,1,0.0111802345860214,0.079275,19.2,22.56601,21.12263,20.4899,20.14396,20.29171
22764,158.32333,16.40754,SN,1,0.0882282059599421,-9999,17.53,21.58941,20.68267,21.02251,24.3618,22.8269
22757,26.07037,12.25544,SN,0,0.00904845113953439,0,17.9,21.85088,21.68858,22.09457,22.14376,22.22588
