id,label,ra,dec,mag,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS redshift,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
86212673025687336634,SN,228.47625,4.75726,17.2,1237655742946672939,3,0.00669345446220673,228.476271232818,4.75715046753609,0.065089,19.95131,18.30361,17.7136,17.42514,17.19983,0.08019051,0.009973085,0.008679057,0.009461146,0.02543087,0.028637
17940112557443940589,SN,209.76858,33.13897,17.4,1237665103282896924,3,0.116282225904693,209.766452166866,33.1382075165385,0.064456,17.70979,15.73286,14.82843,14.41989,14.11767,0.01962536,0.002898489,0.002358078,0.00240651,0.003841499,0.00936
33552891747876502665,SN,219.42408,2.28568,18.66,1237651736847974422,3,0.136591346452562,219.426269364451,2.28505003192898,0.061099,14.41531,13.53398,12.91091,12.34407,12.09834,0.006368271,0.004133435,0.006517888,0.00256232,0.00945558,0.008101
42769350573092758278,SN,140.86437,17.18428,19.378,1237667783353368648,3,0.0250911911329684,140.864673544305,17.1845813032126,-9999,17.81253,30.58521,29.13848,21.08523,26.9129,0.1696843,0.6607201,2.012991,5.718778,1.883633,-9999
97066031492326793000,SN,21.11087,-2.14057,17.39,1237678881029882010,3,0.0940300404108496,21.1104899708522,-2.14209045813762,0.065035,18.97515,17.80783,17.37733,17.08062,17.01455,0.08000026,0.01067838,0.01400862,0.01395803,0.05690847,0.017266
49358886367829006902,SN,248.04825,42.71322,17.29,1237655501882982651,3,0.0515147021675716,248.047403211999,42.7138116478245,0.053085,18.52126,16.51775,15.5428,15.04271,14.59732,0.03774442,0.004761488,0.003364948,0.003466591,0.006402164,0.01624
74732634045065349758,SN,201.84587,-2.80558,18.85,1237655494368231658,6,0.152041126811514,201.845762737447,-2.8030482469586,0,25.82393,23.17343,21.76201,20.78022,20.17774,0.6046745,0.2533295,0.1057121,0.06509563,0.1551345,0
64928511882183639485,SN,245.95775,15.08005,17,1237665532799353299,3,0.0120963937411753,245.95795187737,15.0801014714815,0.052875,19.06599,17.90279,17.34059,17.04736,16.84617,0.03935581,0.007477086,0.006441731,0.007866951,0.02049966,0.026003
2654332851374377758,SN,249.71333,39.81437,16.69,1237655374647591221,3,0.00574935264963149,249.713437543198,39.8143214393374,0.050833,19.4511,18.44712,18.14943,17.9682,17.8761,0.04689069,0.009565107,0.01034577,0.01288315,0.04877141,0.025068
70469578594650765069,SN,254.27067,39.38169,18.22,1237655504569696955,3,0.00842241932986231,254.270844674536,39.381651575642,0.105741,20.91965,19.27867,18.50047,18.14862,17.88458,0.1625915,0.01720523,0.01305831,0.01467842,0.04076044,0.041732
96120107624487135796,AGN,217.04737,16.48112,17.724,1237668297143746801,3,0.00489465314260469,217.047444327188,16.4810803136179,0.316319,19.92654,19.36465,19.44887,18.93818,18.93793,0.05301472,0.01435868,0.01986036,0.01747207,0.05897906,0.045478
75951366263395675567,SN,192.25633,5.82714,17.91,1237671763178488754,3,0.0110272080149924,192.256318479795,5.82732342911678,-9999,23.33435,22.11275,22.17373,22.58566,24.33452,1.084828,0.1511535,0.2636165,0.5650492,0.6660538,-9999
57671725164311935325,SN,181.24362,32.39143,17.8,1237665226767204469,6,0.050861927852488,181.244299441681,32.3920540464445,0,23.68549,22.71595,24.26726,21.37759,22.82689,0.660504,0.1751292,0.7929262,0.0948014,0.607953,0
53912425587759911728,SN,20.79258,39.07474,18.43,1237671068455403552,3,0.020395831491684,20.79289235265,39.0749782289369,-9999,21.77022,21.89336,23.30063,24.36179,22.82684,0.1489396,0.08112748,0.3734154,0.7722136,0.7792041,-9999
60341564459080610755,SN,164.22325,79.27847,20.1,1237671687471169945,3,0.289511300029307,164.197493751089,79.2779025920304,0.461661,23.48423,22.54162,20.84937,20.06768,19.71357,0.7970968,0.1566073,0.05923125,0.04891987,0.1219793,0.046593
97576300398013313373,SN,21.48438,16.59548,17.2,1237679168231440466,3,0.0561842851983569,21.4846106230839,16.5963899482392,0.020413,24.63465,22.44517,21.85349,22.74064,22.82689,1.314477,0.1519143,0.1200583,0.3377363,0.7883078,0.152376
82200435401599831905,SN,13.22342,16.11483,18.2,1237679167154290899,3,0.109713533231982,13.2252827126706,16.1152058265644,0.090646,18.61959,17.32769,16.63457,16.25713,16.00041,0.06590433,0.01051346,0.008148571,0.009301905,0.02532062,0.021806
38301596198888346399,SN,199.37021,3.04838,18.91,1237651754555670849,3,0.0391151031421818,199.369642697904,3.04805739193346,0.130388,20.01035,18.73744,18.05684,17.69815,17.52655,0.1103504,0.01708129,0.01407207,0.01710436,0.05183857,0.030504
36274061743563165972,SN,180.42962,8.13469,17,1237671129129681073,3,0.0180237282419055,180.429533413959,8.13440209306704,0.051466,18.33496,16.54628,15.76426,15.40271,15.13554,0.02067232,0.003739844,0.003057723,0.003156678,0.005188083,0.015753
18657631541307366598,SN,2.65183,-6.63582,18.24,1237680243599016119,6,0.0653463792177838,2.65200926077189,-6.63689445210914,0,25.3031,23.46656,24.65582,24.3618,22.8269,1.366568,0.3536764,0.8844585,0.9518567,0.8525873,0
84199270207741346005,SN,18.95862,34.6155,19.1,1237678807993221546,3,0.166172411504757,18.9565186901453,34.6133367496197,0.143131,20.41301,18.98964,17.92591,17.3538,16.91862,0.1596257,0.01668237,0.01302786,0.01126619,0.03082593,0.02693
32074200251610141054,SN,26.71712,33.38932,17.2,1237678807996105057,3,0.259921714726314,26.722281019119,33.3897643000543,0.033093,16.79747,15.31113,14.7329,14.40738,14.15194,0.01652477,0.002627044,0.002652914,0.002699407,0.006464455,0.008471
10664663514594021176,SN,155.54075,10.43997,19.6,1237661064418820260,3,0.0430559219543178,155.541085160898,10.4406074196224,0.097406,19.20216,18.15978,17.70583,17.34819,17.18974,0.04075621,0.008114669,0.008006943,0.008753037,0.02196061,0.019772
32315429958859433630,SN,214.83746,-20.95172,16.8,1237671956455882976,3,0.0698828262938243,214.836545687227,-20.9509278656129,0.012489,16.30465,14.51874,13.59269,13.10991,12.67166,0.01573176,0.002352343,0.001973371,0.001947264,0.002863605,0.007137
27520651168309345273,SN,30.58083,-18.36866,19.327,1237667245401047817,3,1.26243003772447,30.579471314182,-18.389660956293,0.389256,22.73286,22.81235,21.42689,21.35085,20.47088,0.5236868,0.230264,0.1069781,0.1460589,0.2537909,0.073649
39412570487942584109,SN,166.89787,22.85127,16.92,1237667549272146051,3,0.00872561592286596,166.897767025475,22.8511597985227,0.044642,16.70933,16.18758,15.99004,15.8794,15.88508,0.01086057,0.004081298,0.004450713,0.005519091,0.01553565,0.014794
42735469155902736853,SN,175.48404,12.5861,17.1,1237661950250516545,3,0.0323726009324666,175.483490653439,12.5861604567398,0.032196,17.25918,15.47066,14.64493,14.26338,13.95267,0.01545378,0.002617421,0.002276313,0.00221594,0.003736871,0.008495
12686730257978543420,VS,113.35612,37.62911,15.68,1237651272952971758,6,0.00470189303361354,113.356166866339,37.6291790171797,0,22.12629,21.88987,22.08975,22.47853,21.72241,0.2662111,0.113329,0.2012101,0.3910463,0.6919102,0
34237713972977614892,SN,59.43975,15.93109,19.2,1237673285203067357,3,0.0111802345860214,59.4395920038717,15.9309821136207,0.079275,22.56601,21.12263,20.4899,20.14396,20.29171,0.3923158,0.05023334,0.04370958,0.05228458,0.1930961,0.045712
94257570847687059466,SN,129.40925,19.40387,18.17,1237667107964911969,3,0.00482358838875058,129.409232516274,19.4039486836412,0.0758,19.65845,18.79749,18.56624,18.36415,18.36026,0.05026125,0.01195888,0.01530386,0.01962289,0.07129879,0.030764
55836517434589777003,SN,151.07746,43.42476,17.2,1237660637067411558,3,0.116594498492186,151.078916821436,43.4231300694681,-9999,19.0181,21.91003,22.50004,22.14814,23.79802,0.08628382,0.4587168,1.4614,1.696188,4.22357,-9999
54103669500462489793,SN,274.89821,23.78589,17.6,1237666211931226719,3,0.0815291662601076,274.898631331311,23.7871929767213,0.02924,17.43004,15.55589,14.73431,14.3123,14.05477,0.01847797,0.002768158,0.002341901,0.002358144,0.004289776,0.014091
82151709081762594027,SN,181.36112,20.29912,16.69,1237667915955700023,6,0.0269734634337966,181.361270550424,20.2986931926135,0,24.16841,24.03754,22.98052,24.02936,23.21181,0.949753,0.3612649,0.2527686,0.5882103,0.6107548,0
8466058115058025398,SN,141.77842,12.70098,18.78,1237671123763593287,6,0.133450277236066,141.776725814196,12.6994915766289,0,24.42329,24.72598,23.28748,21.98134,21.78373,0.7167826,0.4643346,0.2842137,0.1221435,0.3298111,0
21585850514840954653,SN,197.76933,49.31792,20.18,1237661151379063025,3,0.0335976498433385,197.768541023222,49.318141470858,0.069193,19.28363,17.99118,17.39623,16.97978,16.68281,0.03844371,0.006799184,0.006463945,0.006761628,0.01949569,0.023867
15150686512915881663,SN,26.79871,18.79863,17.81,1237679503793062254,3,0.526692189398208,26.789453415172,18.7991498460281,0.078569,19.82044,18.67958,18.29186,17.99316,17.91655,0.1416738,0.01872953,0.02048964,0.02232099,0.08738786,0.018307
12954833619627429172,SN,119.19875,37.8204,17.78,1237653587406618896,3,0.10080540140234,119.196692541265,37.8208257233439,0.280952,22.75225,20.63074,19.34018,18.74874,18.34567,0.5566448,0.04698357,0.02268562,0.01981224,0.04952887,0.066728
5969975273599340930,VS,310.19525,32.79639,17.81,1237663143168704808,3,0.299469473515787,310.194462013825,32.8013370124239,-9999,14.51573,14.67573,15.032,14.27863,12.89831,0.004172682,0.008551201,0.01123889,0.009928475,0.00426184,-9999
41309433928511443753,SN,80.19617,3.25682,17.17,1237649742869299244,3,0.120050717507708,80.1974701941654,3.25834260821294,-9999,22.77258,19.69601,18.14991,17.48985,26.4737,5.011764,0.1322284,0.05274782,0.04361679,0.7236487,-9999
10308080261338947935,SN,196.46346,46.97308,20.3,1237661357547847880,3,0.0427877948007943,196.463996263097,46.9736920965422,0.13827,20.33194,19.42593,18.9818,18.63755,18.7607,0.09994686,0.01876208,0.02029181,0.02214137,0.1071194,0.032766
52076718364049068168,SN,189.18004,26.11352,15.9,1237667448878989455,3,0.055110842426611,189.180952862917,26.1131055265354,0.030805,18.55737,17.58655,17.08941,16.8545,16.62191,0.02163308,0.005165018,0.004883363,0.005680579,0.01361796,0.013556
94464947235450270156,SN,178.55992,11.76127,19.54,1237661811735199929,6,0.0983095251704539,178.55885300961,11.7600076670808,0,21.67704,22.02047,24.80185,23.85132,22.82708,0.1748417,0.1133013,0.8749242,0.7514344,0.7948199,0
31706527927884280253,SN,158.32333,16.40754,17.53,1237671262283235427,3,0.0882282059599421,158.321801576194,16.4076522288716,-9999,21.58941,20.68267,21.02251,24.3618,22.8269,0.121066,0.03268115,0.070836,0.9642668,0.6427963,-9999
72963459763663936747,SN,161.80529,0.20387,18.59,1237654670277607699,3,0.0732730889433534,161.804210385087,0.204440806627021,0.036198,18.2496,17.15319,16.70809,16.45757,16.2828,0.03275906,0.006248276,0.007045435,0.007539511,0.02594075,0.008016
99621627991664490589,SN,5.2145,-15.52029,18.86,1237673016763613315,3,0.0734324159967804,5.21573114158136,-15.519988872121,0.073835,18.65751,16.72946,15.83315,15.43184,15.12395,0.04388516,0.004576261,0.003380039,0.003343961,0.00674602,0.009969
33359376732894828658,SN,218.97258,35.28837,17.1,1237662225690001543,3,0.0954243772819481,218.974194821688,35.2874800733362,0.055806,18.34007,16.53006,15.71618,15.32397,15.05922,0.01944376,0.003631748,0.003048631,0.003181616,0.005403285,0.014895
57317384319162712741,SN,181.73996,27.30137,17.2,1237667442969804912,3,0.0187752123995367,181.739858898853,27.3016697465785,0.054445,18.01908,16.54655,15.86919,15.49973,15.21251,0.03208776,0.004994013,0.004267697,0.004520188,0.01156652,0.016141
60273828342059320749,SN,316.06608,-6.34014,19.5558,1237652600099766377,3,0.00988911180083471,316.066225275275,-6.34021948344564,0.227102,22.78354,20.51437,19.16245,18.45949,18.00251,0.5230345,0.03207196,0.01501819,0.01193936,0.03168776,0.045142
46539198624921196459,SN,196.26254,53.65922,17.59,1237658800967188528,6,0.0121504609469451,196.262534472536,53.6594224811907,0,23.94739,22.05989,21.5468,21.23544,20.97301,0.9251646,0.08972748,0.07906613,0.08207253,0.2467428,0
46238376141983645767,SN,167.88837,9.07214,20.35,1237660613435916381,3,0.197838583388452,167.885053454013,9.07252243712663,0.067695,18.40795,16.61706,15.72125,15.28391,14.92398,0.03208969,0.004278623,0.003479611,0.00339979,0.006554813,0.013174
32422829319554822621,SN,121.86425,25.12915,16.7,1237660958644043795,3,0.108631992923017,121.864298235064,25.1309600064931,0.014525,17.47765,16.37908,15.81901,15.64479,15.50078,0.02810331,0.00650481,0.005506099,0.00662934,0.01651424,0.007866
51479572637848959214,SN,167.52617,8.72055,18.43,1237658491737080335,3,0.0168564755222887,167.525938431369,8.72038709940439,0.125304,22.21859,20.82409,20.43487,20.19198,20.23637,0.3575626,0.04707427,0.04652534,0.05277175,0.1804696,0.0642
88018862028125393534,SN,217.93325,45.77799,17.8,1237658205595041911,3,0.0305084081228568,217.933939091735,45.778156039645,0.084724,19.19448,17.6978,16.91928,16.46807,16.13007,0.0468628,0.007399859,0.005652477,0.005913446,0.01246721,0.022285
88982150892903738742,SN,19.82496,44.12347,19.383,1237673073137747178,3,0.0251280198132035,19.824462641048,44.1236889235691,0.12681,20.05893,19.1522,18.7561,18.48543,18.55492,0.07949249,0.0156229,0.01632807,0.01717847,0.06069068,0.029057
87767104502556407658,SN,29.03892,17.64144,19.3,1237679502720303236,3,0.1097240442984,29.0370055961733,17.6413137852555,0.038363,16.2898,14.96506,14.42973,14.07237,13.87082,0.01397464,0.002668228,0.002464572,0.00249626,0.005110322,0.007753
21143712288081968776,VS,170.72871,16.58972,13.8,1237668495242821646,3,0.012612074300611,170.728926679249,16.5896874117467,0.024907,13.86334,12.79665,12.44011,12.20235,12.07429,0.00397052,0.001956685,0.001923806,0.002061505,0.003314932,0.007191
75037506852648876166,SN,205.99971,30.93361,18.2,1237665330397053052,3,0.0920350238326836,206.000085121628,30.93211021108,0.067427,19.27502,18.07009,17.71191,17.38856,17.25914,0.05701678,0.008385249,0.009295422,0.01139184,0.04436105,0.012415
57088270718013159015,SN,260.68525,62.16233,17.8,1237651311607808127,6,0.081154065400448,260.682803318717,62.1616060860436,0,21.71331,21.10096,21.11334,21.0784,22.82692,0.2090294,0.05558075,0.08191866,0.1108986,1.110316,0
17437097040054001503,SN,166.70775,14.48778,18.52,1237664132094230766,6,0.0973252234886245,166.706090231785,14.487559207526,0,21.06363,21.07311,21.70923,21.32309,22.73369,0.322164,0.1742117,0.4946071,0.5612124,4.713362,0
39955555060683450771,SN,49.83862,41.49024,16.5,1237670960021373223,6,1.44457065609834,49.8117737036091,41.4770044799351,0,18.80668,17.27967,16.64702,16.39673,16.28709,0.02042631,0.004727779,0.004372456,0.004610788,0.007493583,0
4263902664748110897,SN,21.19525,9.7551,19,1237678906791690280,3,0.119900571019453,21.1961125053467,9.75329146141761,0.963941,24.15079,19.15344,18.48802,21.31745,18.07153,3.108573,0.01788027,0.01753895,0.2985314,0.06733946,0.084033
24430178088551564216,SN,26.07037,12.25544,17.9,1237678920215822354,6,0.00904845113953439,26.0702586513019,12.2555444176337,0,21.85088,21.68858,22.09457,22.14376,22.22588,0.1767635,0.06652541,0.135865,0.1982451,0.5190857,0
2991508051714350431,SN,138.08408,13.67281,16.5,1237670964847771806,3,0.0789594356317647,138.084857789198,13.6738873482279,0.029661,17.01302,15.08735,14.253,13.8465,13.51795,0.01325581,0.00236994,0.002066212,0.002060126,0.003312269,0.007854
21925079771791304716,SN,343.21767,-6.10801,18.525,1237680243590561978,3,0.0371873953211727,343.217527663218,-6.10861341460347,0.091419,19.21346,18.10124,17.56231,17.2278,17.02363,0.06575415,0.009273286,0.008789234,0.009750813,0.02797141,0.026075
68756388208374315452,SN,141.23821,40.39865,17.7,1237657873792303157,6,0.0318872516083904,141.238645643724,40.399065181328,0,20.47709,20.10469,20.28939,20.46552,20.97246,0.08168862,0.02749027,0.04085227,0.06249055,0.2968068,0
62486922751659400152,SN,183.01529,6.65397,20.19,1237661974398828903,3,0.0126960271697178,183.01509502322,6.65405525980844,0.117392,21.63875,19.69508,18.81292,18.4324,18.06982,0.2739571,0.02355008,0.01561707,0.01536414,0.03885691,0.027913
95837969021383103009,SN,197.99167,14.56638,16.9,1237664290470822013,3,0.0461630657934615,197.990878932345,14.566455812504,0.035953,17.5244,16.21873,15.53271,15.17129,14.8571,0.01639711,0.003602832,0.003229801,0.003254968,0.006794612,0.01421
59676946791881075318,SN,179.48237,-3.46023,20.38,1237650369407943090,3,0.0225063542740662,179.482089665676,-3.46047980673656,0.112539,19.8929,18.88546,18.39989,18.06185,17.84472,0.06329514,0.01429239,0.01431718,0.01613563,0.04756056,0.030899
17956909764801925610,SN,163.97429,36.86333,18,1237662223523315826,3,0.273407016802948,163.976253172486,36.8676075461819,0.14293,24.96188,25.81611,22.96886,22.93279,23.23841,1.145625,0.7723375,0.3045757,0.3848785,0.74482,0.098491
48312256469537063085,SN,229.43571,8.68505,21.03,1237662198821224703,6,0.0720150387441072,229.43462549134,8.68451031531959,0,24.69404,21.30148,19.74218,18.77771,18.29219,0.7860723,0.04156804,0.01708572,0.01199206,0.02610589,0
23342156978594003803,SN,328.66962,-6.73054,18.78,1237680241436786929,3,0.0477615120931876,328.669423489432,-6.72976826812484,0.311588,25.23716,24.95429,22.74874,22.64229,23.50608,1.436187,0.8566865,0.3334495,0.4482167,0.8068345,0.120324
22517695718785188578,SN,237.51442,42.0883,17,1237659161199772454,3,0.0222056423440062,237.514876855351,42.0884484014324,0.131254,22.78629,21.19563,20.78362,20.49673,20.16112,0.4605041,0.05766342,0.05807213,0.06969442,0.1894346,0.062022
40926071728897680871,SN,346.83971,2.90784,17.64,1237678619559592427,3,0.000237053314523846,346.839712572069,2.90784300183382,0.151428,22.43615,21.08664,20.64807,20.51041,20.37178,0.2444449,0.03571677,0.03276323,0.04505593,0.1399131,0.096307
73439159400132545613,SN,100.10292,64.55076,17.3961,1237666463189106731,6,0.0757533204490423,100.103667655134,64.5519809964915,0,23.67619,22.89415,22.3434,22.46494,20.86055,0.6663106,0.1740798,0.1558534,0.2543302,0.2254824,0
51805248116350340233,SN,328.09396,3.42181,18.3,1237666184555331842,6,0.0140123622362894,328.094108432568,3.4219905184301,0,24.41995,24.52143,24.0351,23.23927,21.15296,0.9447554,0.531255,0.5315704,0.4266401,0.2885976,0
50764423988421538020,SN,185.39625,15.98572,16.8,1237662526839783525,3,0.14987730269321,185.39701448913,15.983332604802,0.041015,17.14429,15.74822,15.10382,14.76099,14.48149,0.01859465,0.003282828,0.002902732,0.003127474,0.006869324,0.008272
40368607312026788248,SN,170.83129,5.79991,19.77,1237655126613885052,3,0.204514008888497,170.827869035259,5.79972335630381,0.074105,19.40062,17.55347,16.65738,16.24824,15.94859,0.05241084,0.005989288,0.004484802,0.004552952,0.01034245,0.009522
35606861696014060307,SN,225.96108,48.38056,17.3,1237659161195315222,6,0.0213673343645115,225.960702898398,48.3808131629814,0,23.1174,20.97534,20.90024,20.74467,22.8269,0.5827073,0.04932695,0.1088846,0.07624426,0.8925417,0
63191346146142777723,SN,49.05679,-15.01305,18.97,1237667249693261963,3,0.0581675988379875,49.0575576305268,-15.0124253927129,0.09909,19.27545,17.91342,17.17988,16.73681,16.40711,0.05975386,0.008331008,0.007011434,0.007068194,0.01894176,0.02274
28428343250999034782,SN,213.57675,10.67821,17.6,1237662198814343328,3,0.0588660593123986,213.576040586855,10.6775196595523,0.025562,17.90862,16.78251,16.34556,16.13886,15.92727,0.02228053,0.004632785,0.004430166,0.00507538,0.01403482,0.007372
66666126853092840612,SN,351.47321,26.90664,20.2609,1237680276867187518,6,0.161429567480643,351.470220856175,26.9070055059027,0,23.05975,23.53062,22.53743,21.86458,21.23044,0.8825543,0.3999691,0.2418315,0.2090283,0.4879133,0
33551662926224437813,SN,147.48625,67.18321,17.57,1237663786890494394,6,0.129079418321711,147.484722397979,67.1852781650779,0,25.06898,22.70396,22.46692,22.80308,21.53358,1.132016,0.1833272,0.2051994,0.3494181,0.4051105,0
35837425785032291606,SN,229.92408,11.03799,19.78,1237662637444760061,3,0.000888972913303315,229.924095068259,11.0379908892911,0.555597,23.21931,22.02929,21.37534,20.8178,20.62565,0.6490111,0.09582256,0.08769605,0.07626985,0.2827471,0.178244
8575180212509327059,SN,22.26925,40.36371,18.68,1237671067382252134,3,0.0523631514445522,22.2688182428036,40.3629016611221,0.051031,18.49477,16.52577,15.63303,15.20957,14.88444,0.02760493,0.003766298,0.003085164,0.003143362,0.005901583,0.01058
77558755916995509672,VS,10.10154,41.06756,15.8,1237659931609006954,3,0.446068645482722,10.1021930080035,41.0749781599564,0.754879,23.73705,24.04797,22.6129,21.00864,19.899,0.6768636,0.3960557,0.2095824,0.07410219,0.1126675,0.081565
57936133410654710766,SN,206.46146,26.7965,16.7,1237665550496760051,3,0.0351640024700478,206.46211630112,26.7965168960637,0.036496,18.88813,17.84568,17.52728,17.32392,17.18139,0.0685049,0.01074728,0.01222618,0.0157974,0.05133776,0.008269
56317310674063486153,OTHER TRANSIENT,241.84879,10.42783,20.58,1237668350295081140,6,0.126202077738043,241.849230519258,10.4257717348042,0,21.87498,21.89661,21.67793,22.65453,22.40901,0.1700916,0.09274343,0.09742456,0.319346,0.6076329,0
7657493068426093392,SN,137.4085,48.66119,18.32,1237654652031795937,3,0.031956446237996,137.407995152119,48.6607746976848,0.292054,22.31021,21.50827,21.28681,21.19657,20.90396,0.2932315,0.06545384,0.0782984,0.1054808,0.2892773,0.199692
9421145818743709168,SN,1.89187,31.94873,18.9662,1237680477657039199,6,0.0143895811379918,1.89198884205916,31.9485124042041,0,25.08922,23.20879,22.14582,23.12692,22.94343,0.9413298,0.228681,0.1484532,0.4596296,0.6651717,0
95210925393629462713,SN,251.36437,37.0805,19.97,1237655472896279331,3,0.134071342795802,251.363527237629,37.0826309746336,0.281241,23.05756,22.1827,21.67754,21.45785,21.36597,0.6131659,0.1300385,0.1231692,0.143504,0.5143944,0.097272
20983850994389624877,SN,72.18096,-4.97875,17.7,1237676304021258384,3,0.0980459522247079,72.1797043264175,-4.97769860228305,-9999,24.53528,15.45511,15.04052,14.77756,21.12836,14.21703,0.004587276,0.004148429,0.005069161,4.577815,-9999
6191663164509421428,SN,203.30592,8.05709,18.44,1237671992412209312,3,0.0112308170810901,203.305743787888,8.05702220819372,0.766001,20.05192,19.67961,19.91207,20.21736,20.19966,0.04629105,0.01640689,0.02526724,0.04941004,0.1575629,0.22624
49066711333307795782,SN,28.84812,21.28613,18.19,1237679542974087237,3,0.104224412850234,28.849914341712,21.2856587622003,-9999,28.94134,18.78766,17.55433,16.06675,23.88519,1.027113,0.1205307,0.0586829,0.0247933,12.20374,-9999
13611691307646410706,SN,313.93596,-15.57948,19.45,1237668758853190190,3,0.0559116582675183,313.9369228472,-15.5793896565726,0.277795,24.31698,21.3146,20.22817,19.75249,19.72731,1.217859,0.04754087,0.02630755,0.02568861,0.08943662,0.123412
26937283258863822289,SN,144.64829,17.02917,17,1237667734492086350,6,0.149712459691876,144.646812593199,17.0271131789486,0,24.64881,23.47394,23.47467,22.75465,22.34731,1.003283,0.3532652,0.4753588,0.3413407,0.5685022,0
83462259255528245326,SN,167.68567,4.84753,15.43,1237654601571106989,3,0.0972309408803697,167.686887427944,4.84645551322236,0.025223,16.52897,14.76148,13.87684,13.39933,12.99323,0.009752983,0.002266756,0.002005835,0.001958121,0.002751973,0.006676
813772085270856568,SN,18.89679,-0.84453,18.2826,1237666338116206754,6,0.0746605293611431,18.8975576058157,-0.84550943701551,0,23.48907,22.11791,21.97645,22.39496,22.8269,0.5899507,0.1080801,0.1184959,0.2346072,0.625785,0
14311804726402129138,SN,228.34867,27.77732,20.65,1237665103290302831,3,0.0565943586293801,228.348696465628,27.7782629486192,0.551979,23.97601,23.05049,22.27386,22.46722,22.3846,0.8210884,0.1819708,0.1262463,0.236701,0.5254869,0.090162
63804989256854394000,AGN,323.54296,-1.88813,16.88,1237678880467779828,6,0.000817329147045102,323.542970733066,-1.88812160420411,0,18.84194,18.17832,17.64241,17.26174,16.89375,0.02124356,0.006551389,0.006280403,0.00662818,0.0112445,0
28160795193448118076,SN,211.59629,50.72228,15.5,1237659118248329276,6,0.064907223333331,211.596574609158,50.7233466766229,0,24.63466,21.52133,21.48539,21.37866,21.56196,1.189181,0.08938428,0.1122668,0.1461658,0.5541605,0
72284392807779626498,SN,255.83787,45.41351,16.9,1237668736824837226,3,0.0363912719336869,255.838643483873,45.4132397305302,0.137799,21.91347,21.08088,20.57555,20.77743,20.79455,0.2401445,0.0524536,0.05129574,0.1008762,0.3058787,0.142368
37503669634229185076,SN,29.62637,12.92442,17.8,1237649918972002589,3,0.0177079673023749,29.6260742735325,12.9244834369414,0.047778,23.52277,21.31571,20.86323,20.5562,21.21224,1.127179,0.0786358,0.07899094,0.08494574,0.5602576,0.051783
95920204010021100102,SN,215.18192,13.69576,17.9,1237662637975207949,3,0.162458932791404,215.179156724881,13.6961117489007,0.018002,16.42517,15.35896,15.0454,14.88777,14.77933,0.008020428,0.002628179,0.002617373,0.002998395,0.006321119,0.007881
66273579062013035280,SN,251.39321,22.90845,20.64,1237661463846782908,3,0.0982433873648287,251.39149752445,22.9088891282566,0.997036,22.78581,22.86764,23.32716,22.429,22.24442,0.5011209,0.2101439,0.5034495,0.3420978,0.7930222,0.12535
61517140475163992431,SN,157.7435,23.7884,19.517,1237667429027151930,6,0.151376849676895,157.744439202515,23.7907720652341,0,24.08095,23.12346,24.27354,24.18332,22.51159,0.7272102,0.1916489,0.562864,0.7487758,0.7464433,0
45505276094469225242,SN,222.69967,54.408,18,1237659150459207711,3,0.131395507359768,222.697095827038,54.4095972718486,-9999,19.51682,16.81948,23.27562,21.65944,21.48402,0.4237854,0.02806294,9.350214,4.059228,12.12319,-9999
94368260330393544021,SN,7.6225,-8.78034,18.8,1237652949065793686,6,0.0529067228047218,7.62258461633562,-8.77946219558431,0,21.59507,21.01932,20.70484,20.53178,20.7686,0.1925196,0.04872855,0.05374765,0.07417729,0.3164439,0
16092546058106134986,SN,134.91404,61.75489,18.2,1237663531874386166,6,0.0981449962776479,134.916343239517,61.753670352176,0,22.99547,21.86798,21.75326,21.76083,22.85233,0.4906171,0.07422918,0.1068543,0.1570985,0.772593,0
26027763359345827464,SN,135.41246,20.74934,18.11,1237667254532833360,3,0.13448626679503,135.411084514439,20.7511756392262,0.313505,24.42606,23.93102,22.5193,23.74524,22.57648,0.9845176,0.3553392,0.1694897,0.5730125,0.7623264,0.080797
89079133310939034493,SN,163.04667,58.44017,19.4,1237658303816597655,6,0.0444874903039585,163.048070943867,58.4400599071537,0,21.83106,21.617,23.80345,24.3618,22.82689,0.1888778,0.07716678,0.6154602,0.7892184,0.7073918,0
81641019865163057152,SN,236.38983,30.14543,17.59,1237662341084610861,6,0.051477101054426,236.390779001889,30.145680223779,0,23.31164,23.09439,22.37379,21.31725,22.3641,0.5136619,0.2181146,0.1673448,0.09229673,0.6534096,0
21119997915412778964,SN,225.3155,58.06158,18.79,1237671941407899679,3,0.0315395571077471,225.315834776806,58.0610850726946,0.766521,22.28262,22.10424,22.40256,23.14812,22.52649,0.249917,0.07903228,0.1491903,0.4347272,0.5924547,0.205298
60473951541538942736,SN,182.65912,39.39639,15.3,1237664667907915876,3,0.179285888987701,182.656873599672,39.3988221354205,0.37474,19.30302,16.02958,14.9414,14.86764,16.43854,0.2574486,0.007987898,0.004407062,0.006187279,0.08820484,0.051016
