,id,ra,dec,transient_label,host_label,offset,redshift,transient_mag,u,g,r,i,z
2686,46295374232319163560,24.90033,-0.75875,SN,1,0.0520080800174022,0.158487,21.1,20.4617,18.5233,17.34133,16.84329,16.458029999999997
2687,29956195276908769417,37.12308,-7.89125,SN,1,0.0385275734367713,0.5283180000000001,23.2,27.14408,23.49585,21.27252,19.9376,20.55536
2688,44285943901885914954,151.43254,10.271419999999999,SN,0,0.0901798092526435,0.0,16.5,22.58071,23.511020000000002,23.26896,23.24091,22.38166
2700,40536091935970447408,262.03896000000003,7.41542,SN,1,0.016461900129752,-9999.0,14.9,20.087770000000003,25.1144,24.80205,24.36182,19.29976
2701,2111805960052446240,16.86808,-0.26936,SN,1,0.00157613928201925,0.20495500000000003,21.8,22.37902,20.68926,19.78162,19.4001,19.078789999999998
2703,65419780374742412563,1.72875,-1.6339700000000001,SN,1,0.0354994118515601,0.10607799999999999,19.5,21.06691,19.83455,19.3633,19.06865,18.85626
2705,6471691725701726407,345.74771,34.72211,SN,0,0.0692541302828914,0.0,17.2,22.00008,21.96153,21.920560000000002,22.55854,22.29703
2711,51017449076029452592,34.27292,0.28031,SN,1,0.0411235766680587,0.324343,20.9,20.82949,20.093729999999997,19.01834,18.52145,18.18623
2714,89137576868226300525,220.08154,16.68439,SN,1,0.0458472486556376,0.027620999999999996,18.1,16.22373,14.746579999999998,13.99905,13.607220000000002,13.303920000000002
2716,27084748943030765764,357.02471,28.238940000000003,SN,1,0.00386816727252043,0.100208,18.9,20.28789,19.270210000000002,18.78252,18.62418,18.58845
2724,65354715513957520071,8.971039999999999,0.25842,SN,1,0.161043969170345,0.379187,22.3,25.2686,24.36812,22.10906,21.48343,21.01546
2727,71154565123286452245,253.66046,16.04992,SN,1,0.108423816390703,0.10713900000000001,19.4,20.64019,19.58041,19.09072,18.74549,18.60398
2731,18184450774246240989,31.40008,-5.14619,SN,0,0.0130661153604346,0.0,23.2,22.9361,23.46333,23.41956,22.08996,22.50335
2740,7980111929358445725,354.39437000000004,0.24811,SN,1,0.044763503731922005,0.319655,21.6,21.71912,20.73368,19.34897,18.8172,18.470270000000003
2744,21816728431383499623,244.68267000000003,3.04725,SN,1,0.115858612139623,0.14851,19.6,21.30047,18.653570000000002,17.46958,17.065179999999998,16.86621
2755,24088290034689108566,8.10775,-1.054,SN,1,0.00732710880151755,0.216034,21.5,21.17501,20.31576,19.81307,19.45587,19.148
2756,30493399120065055780,341.49228999999997,-0.64872,SN,1,0.0444519586983534,0.086759,21.6,23.82535,20.970589999999998,20.66235,20.481820000000003,19.909010000000002
2757,23059102220687599362,239.92471,2.2845,SN,1,0.0328699405668232,0.109422,18.2,25.95014,20.80256,20.443089999999998,20.539920000000002,22.09284
2759,53841603629111076550,195.18075,27.961609999999997,SN,1,0.149182802492672,0.029564,17.5,17.3031,15.469560000000001,14.70831,14.33325,14.03367
2761,49022650798114790208,161.44754,-0.11614000000000001,SN,1,0.0141995736378284,0.323633,23.3,24.9549,22.08682,20.62545,20.16038,19.75255
2763,70202278733874113450,32.20087,-4.43622,SN,1,0.0195966647835673,0.32653000000000004,22.5,24.57456,22.469620000000003,21.716089999999998,21.41466,22.186320000000002
2775,4065270170249754814,337.47825,1.0585799999999999,SN,1,0.0446326079815976,0.128734,20.4,20.93084,18.75516,17.63999,17.15795,16.7654
2778,76740439924351935788,230.77025,8.78214,SN,1,0.0626038864473889,0.27138,18.7,22.05791,20.85878,19.80705,19.35965,19.02366
2781,88830558118236740309,31.976290000000002,-0.5353899999999999,SN,1,0.00285248189900966,0.159451,22.1,22.230339999999998,20.6244,19.94828,19.58645,19.66049
2786,88309003709971141770,54.019040000000004,-0.20122,SN,0,0.0886975031393373,0.0,21.8,24.5216,24.02853,24.25473,22.88668,22.82682
2794,11518672761262782026,345.42912,2.2690799999999998,SN,1,0.0231150019296956,0.155113,17.1,21.1786,20.33231,19.939420000000002,19.92226,20.03988
2817,86946796343469255987,239.12721000000002,20.046,SN,1,0.0723174692605456,0.29177800000000004,17.5,25.59701,22.2287,21.1727,21.234360000000002,20.65999
2823,94811401754081093605,32.570170000000005,-0.26586,SN,1,0.0967970074560942,0.679891,20.2,25.2715,24.01204,23.316679999999998,24.04087,22.52286
2827,76973101201911503370,31.82992,1.2520799999999999,SN,1,0.00403276073523761,0.164962,21.0,19.72758,17.887529999999998,16.74775,16.247329999999998,15.924660000000001
2829,51774958977155664687,17.566,0.47203,SN,1,0.0249227829003274,0.354275,22.1,21.56183,20.913729999999997,20.15504,19.73357,19.463739999999998
2831,71171080661142233151,202.5075,13.415779999999998,SN,1,0.109999000185944,-9999.0,17.8,16.03718,14.02583,13.127139999999999,12.69019,12.356069999999999
2833,75590735258900156597,12.71117,0.8536100000000001,SN,0,0.0924419982075651,0.0,18.1,24.27205,24.46828,23.58854,22.54709,23.15354
2843,8127920812033078986,24.17771,15.739139999999999,SN,0,0.0398451487395966,0.0,13.2,24.21823,22.56454,22.55804,24.386470000000003,22.773320000000002
2849,57744786963199572850,27.599829999999997,1.17208,SN,1,0.0337374879868715,0.27593,21.2,21.92974,20.515439999999998,19.61122,19.29411,18.78921
2850,49331549248932597058,30.73312,-0.53386,SN,1,0.343261871768754,0.959656,21.3,23.98081,25.22308,23.013820000000003,21.54875,21.06877
2854,44575550437503328755,215.22338,52.60575,SN,1,0.0230021265489084,0.377415,22.9,22.33669,21.81714,20.41075,19.95761,19.53932
2864,94069351036851804199,341.70554,0.75631,SN,1,0.0360166136481219,0.271856,22.2,21.00463,19.665860000000002,18.25481,17.77451,17.28129
2869,28174523894952777297,14.595289999999999,0.679,SN,1,0.0407030465247597,0.130928,19.6,19.72951,17.912670000000002,16.84609,16.357029999999998,15.963510000000001
2870,31789378613047952360,164.04279,47.39542,SN,1,0.16948239012689498,0.675326,17.5,24.375239999999998,22.769170000000003,21.8196,21.593989999999998,23.25627
2879,45470487941458923682,48.26433,-0.47163999999999995,SN,1,0.0347161246209133,0.09447699999999999,22.5,20.48722,18.865389999999998,18.04137,17.56566,17.210179999999998
2880,41403229729381109680,359.48283,32.63736,SN,0,0.0789862145127589,0.0,16.0,22.98595,23.22728,22.2187,22.36009,22.82689
2882,70356470311934331958,214.98267,53.097469999999994,SN,1,0.057403607932433,0.355087,22.4,23.01729,21.23255,19.70337,19.106720000000003,18.64087
2887,37550680476132403078,0.7057100000000001,0.7511899999999999,SN,1,0.0433404692419941,0.09034500000000001,19.0,19.25517,17.28439,16.347,15.965779999999999,15.586770000000001
2896,39269820628293611609,320.51429,5.15169,SN,1,0.0736284547069532,0.063687,19.6,19.474339999999998,18.15904,17.721120000000003,17.40757,17.33154
2898,73813058689475119139,214.6665,52.61225,SN,1,0.0229921629296676,0.360603,23.2,23.56464,22.26158,21.472739999999998,21.23348,20.76932
2903,53352623506334537073,156.76712,16.01869,SN,0,0.0150320786742902,0.0,16.9,21.72813,21.57195,23.055310000000002,24.3618,22.8269
2904,63661516343159445619,354.65971,5.43814,SN,1,0.0523067844596294,0.151401,18.0,24.63465,22.452820000000003,22.63849,21.75293,21.75026
2907,56815385028583132299,215.39954,52.52714,SN,1,0.0201516928024708,0.29949499999999996,23.2,19.47831,19.0887,18.37856,18.01148,17.72097
2926,50912506267115446293,173.49903999999998,49.06292,SN,1,0.0966963709728729,0.43057799999999996,17.6,29.681890000000003,16.89861,15.14916,14.33058,14.21231
2927,92570538648465216809,46.6645,0.06402999999999999,SN,1,0.12487404042525099,0.11053900000000001,21.0,17.48079,16.77158,16.23156,15.747489999999999,15.586329999999998
2930,64879755055702358451,200.47879,23.040779999999998,SN,1,0.17848044894408,0.29329,18.8,23.245260000000002,22.23666,21.485310000000002,21.28889,21.846220000000002
2936,12782928252608398348,215.11442000000002,35.195190000000004,SN,1,0.0197144834419619,-9999.0,17.6,21.403779999999998,21.3836,21.26855,21.85088,22.04755
2942,16273597558062526868,27.564790000000002,-0.88725,SN,1,0.0330804526649202,0.160369,20.9,20.04813,19.04673,18.431179999999998,17.97089,17.79525
2949,64313472189234035284,15.05154,0.34081,SN,1,0.13269077036034,0.44497200000000003,22.1,21.3443,21.34994,20.16573,19.712670000000003,19.37479
2950,16549440231478611485,45.50175,41.57617,SN,0,0.14133488235973402,0.0,17.4,23.30637,22.7952,21.267689999999998,20.426270000000002,19.872120000000002
2952,27152697430435031994,31.79842,-3.9530300000000005,SN,1,0.008363695936630009,0.235035,23.5,23.52242,21.18555,20.04903,19.56056,19.28967
2958,6338323307949777808,146.70458,16.04569,SN,0,0.0592318903869974,0.0,18.5,21.90295,21.49227,21.54601,23.24655,20.01131
2966,86495587557108441749,349.481,1.2228299999999999,SN,1,0.0541860427048463,0.382188,22.7,25.34478,22.35184,21.15377,20.71878,20.50676
2969,38065748782209119660,32.459959999999995,-0.06175,SN,1,0.0159892225335029,0.20606999999999998,22.1,22.20025,20.49502,19.44024,18.93884,18.66186
2973,79630135881978462311,8.36687,-0.32025,SN,1,0.000901081722869269,0.14086600000000002,19.6,18.35492,17.369139999999998,16.54835,16.0212,15.80706
2977,88757343909150976518,70.51961999999999,-7.20228,SN,0,0.0148327067157695,0.0,17.8,24.63467,24.88683,22.80375,22.772270000000002,22.543979999999998
2980,7084615071033045718,229.65329,9.85478,SN,1,0.0414907044824974,0.035055,18.5,18.66715,17.57558,17.14537,16.9033,16.70884
2991,65715081430760494462,262.88232999999997,69.31114000000001,SN,1,0.10344802720820001,0.063069,17.0,18.92513,17.517770000000002,16.86487,16.515970000000003,16.27938
2994,30970203624209579066,38.06646,-8.80953,SN,1,0.0367810047658222,0.227906,22.3,22.69624,20.83599,19.52692,19.088829999999998,18.75391
2995,63114087303474841058,183.06117,56.179390000000005,SN,0,0.0990500057038105,0.0,17.1,23.090239999999998,22.732,24.802020000000002,24.3618,22.8269
2998,25047981196616661185,320.28058,23.08494,SN,1,0.0674572399463517,-9999.0,15.7,15.735479999999999,13.77201,12.79021,12.21448,11.76561
3002,27504932913713133738,21.117620000000002,0.07439,SN,1,0.180718996081351,-9999.0,22.6,21.74073,21.08399,22.16553,21.984389999999998,19.93372
3003,3324852884073020182,32.64083,-4.06772,SN,1,0.00470466442881462,0.391266,21.6,22.55621,21.52099,20.31311,19.93115,19.36522
3004,1995363711222892368,230.69082999999998,17.222279999999998,SN,1,0.0146178823572865,0.16305899999999998,18.9,23.50013,21.85515,21.456770000000002,21.50076,21.493479999999998
3009,27083927111006206149,32.59337,-3.5525800000000003,SN,1,0.0167009036189036,0.5169090000000001,23.0,22.56015,21.95659,21.22532,20.792089999999998,20.21687
3013,43181989890086546028,197.4425,28.906,SN,0,0.0776213324997544,0.0,18.8,22.103939999999998,21.67255,21.38421,21.92386,22.04073
3018,20482874159285832849,313.10296,0.27767,SN,1,0.04758653707871,0.14058099999999998,21.4,21.72466,20.36593,19.7043,19.18998,19.0608
3020,67017919572338398052,32.46383,-3.7256699999999996,SN,1,0.0255218256270484,0.527807,22.6,24.39704,23.185,21.67675,20.80076,20.14338
3022,22385577885281689490,26.49762,1.19594,SN,0,0.070682967145791,0.0,21.3,24.8351,24.60474,25.41524,22.45008,22.71408
3024,34591106013595700955,209.22596000000001,10.84422,SN,1,0.0141546233973253,0.057620000000000005,17.3,20.252589999999998,19.36876,19.17764,18.97596,18.90113
3025,78994167886666030825,40.21071,0.65878,SN,1,0.105456377549282,0.312006,23.0,23.203470000000003,21.33751,20.15113,19.630689999999998,19.2355
3030,97928142048870780848,189.79625,0.72511,SN,1,0.0121220000285051,-9999.0,16.5,21.37041,21.24644,21.359939999999998,21.86954,22.10995
3037,86003255463414497601,32.05433,-3.77275,SN,1,0.0209095358447285,0.456034,21.6,26.00112,22.98696,20.64731,19.76415,19.55355
3041,6881078642409645207,133.06062,52.891780000000004,SN,1,0.0502763861377586,-9999.0,18.3,18.88384,25.15029,24.86625,24.42408,22.90537
3043,52031685096833346069,25.243370000000002,-0.7278600000000001,SN,1,0.03939621629922,0.23585599999999998,21.9,21.93478,20.89709,20.12705,19.695079999999997,19.44941
3047,71154237642451775786,0.37483,0.27597,SN,1,0.06253894843404299,0.297779,22.9,23.18371,20.339170000000003,18.809829999999998,18.20115,17.70873
3048,67591073350232955846,32.04854,-3.8611400000000002,SN,1,0.0362738474153765,0.43248100000000006,22.5,21.78239,20.979429999999997,20.0041,19.40319,18.9516
3055,94621303230023212514,178.15292,12.33733,SN,0,0.337970404081693,0.0,18.8,25.17915,25.21282,24.89224,24.57049,20.46582
3058,29611366992932989340,18.40767,0.42386,SN,1,0.0649795686532057,0.063309,21.1,19.436729999999997,17.67684,16.7702,16.29749,15.872010000000001
3064,11099973574803325469,300.63675,0.37169,SN,1,0.0479363159157849,0.174976,21.0,21.47896,19.74396,18.51531,17.89098,17.40609
3068,94489244056463833131,351.10629,-8.76419,SN,1,0.280287533977283,0.59713,22.5,26.24755,22.54306,21.67726,20.88074,20.17634
3072,11045855321844289961,32.54258,-4.73681,SN,1,0.00431014941407015,0.298621,21.8,20.69993,19.88474,19.06107,18.80099,18.56261
3073,50115212878851737695,326.01479,0.72628,SN,1,0.057232926590955996,0.244842,21.6,20.68863,19.9126,19.23408,18.93488,18.65479
3076,49176458248498489631,30.63642,-1.08917,SN,1,0.0469155168434153,0.12453499999999999,21.6,19.334970000000002,17.869429999999998,17.015520000000002,16.56778,16.24784
3077,8535272178311282039,38.921620000000004,-8.10822,SN,1,0.00562537122601962,0.506128,23.2,22.676270000000002,23.53725,21.65992,20.73538,20.16936
3082,56980519070469575033,13.84375,-0.38881,SN,1,0.0251851532021973,0.114245,21.5,20.62827,19.27291,18.61134,18.30375,18.06569
3089,35172073213796974690,31.31225,-4.81436,SN,1,0.0350116268791677,0.13834100000000002,21.0,19.49726,18.382929999999998,17.755129999999998,17.40794,17.17999
3099,74917283732682667580,32.82946,-0.99825,SN,0,0.0466582694055536,0.0,22.0,25.38942,25.23151,23.35783,24.45385,22.86356
3103,22210288678432709214,159.86775,5.18342,SN,1,0.0691376736197927,0.063513,16.9,19.74097,17.963379999999997,17.1307,16.74355,16.42675
3107,84165716890462724616,36.94704,-7.56283,SN,0,0.372326432385591,0.0,22.8,22.50648,22.54648,22.429389999999998,22.007620000000003,21.72887
3109,68234253051206299350,344.64292,15.173829999999999,SN,1,0.0623789354272412,0.02623,18.4,15.78829,14.771529999999998,14.16741,13.82557,13.508410000000001
3116,56300751377892954015,352.58383,-9.97519,SN,1,0.0127359501344421,0.53425,22.5,24.88275,23.67434,21.60906,20.66603,20.19057
3117,74848138563372975412,313.15382999999997,-0.45397,SN,1,0.0105279219182697,0.43964899999999996,22.9,23.37971,23.09627,21.47515,21.2537,20.95575
3120,47097024416269801174,166.27358,8.64958,SN,1,0.0647243617752458,0.13078399999999998,19.7,20.95702,19.454810000000002,18.61674,18.15545,17.82396
3121,97104987443317138108,315.50979,-6.29325,SN,1,0.0317070565768024,0.185969,18.3,22.92159,21.33094,21.20157,21.04045,20.381870000000003
3124,57063306076513296207,351.74225,-9.622060000000001,SN,1,0.0894034313786563,0.471467,22.5,22.52391,24.73776,21.99634,21.30196,20.70738
3125,54894643706599441636,42.08558,-0.96964,SN,1,0.00555681153493742,0.223146,21.4,21.21875,20.62517,20.42236,20.324070000000003,20.33077
3131,64360127251429016107,328.06862,0.26708000000000004,SN,0,0.0967030998694628,0.0,21.4,24.27146,24.60676,23.105,24.57953,22.82415
3133,56037671787492237527,351.74133,-9.62197,SN,1,0.131855579557053,-9999.0,21.9,22.67432,22.595760000000002,22.223770000000002,22.64425,22.50536
3134,87773002245086584163,195.578,28.34597,SN,1,0.0226241803083292,0.508432,18.7,23.616529999999997,22.30337,22.263379999999998,21.769289999999998,21.88332
3139,81321750930751707484,35.73867,1.02575,SN,1,0.00664773029071942,0.15398299999999998,18.8,20.42994,19.546789999999998,19.042189999999998,18.67287,18.58857
3141,83347360332437640908,166.18933,15.44706,SN,1,0.0169612227216243,0.036257,18.9,19.37271,18.61936,18.52659,18.45365,18.54045
3148,78981810632581756435,2.99421,0.9981700000000001,SN,1,0.0469419704139431,0.350015,20.1,22.49355,23.93701,21.79182,22.28714,21.20307
3152,81163651670059874525,215.52821,1.99325,SN,1,0.053636859291504003,0.07752300000000001,15.8,22.36095,20.052989999999998,19.72244,19.415760000000002,19.541529999999998
3157,70925499318430543310,17.46279,0.45583,SN,1,0.00632713450399408,0.360693,22.0,23.59059,22.54024,22.260189999999998,22.07175,21.85312
3161,83616784213717622840,27.15154,0.32821999999999996,SN,1,0.0347055744782074,0.41511499999999996,21.0,23.76373,22.82406,21.434639999999998,20.96217,20.49717
3166,1059986043375338099,352.43896,-8.91008,SN,1,0.0103848689337726,0.228436,21.5,20.95739,19.70962,18.72129,18.25464,17.869320000000002
3168,52577285052453888339,36.36912,7.2840300000000004,SN,1,0.172428988763339,0.421779,19.7,26.355940000000004,23.79063,21.81314,21.51524,20.66214
3170,38325921483230359894,336.00282999999996,0.8213600000000001,SN,1,0.0182222738528202,0.210708,21.2,23.43048,22.40686,21.85784,21.87791,21.60245
3172,73185818715474748048,337.324,-0.09236,SN,1,0.0335895114650554,0.30914899999999995,22.4,22.64262,21.51739,20.75799,20.620420000000003,20.80123
3176,49276453036915862073,352.11332999999996,-8.61533,SN,1,0.0801764082359166,0.18065499999999998,20.9,20.37347,18.83793,17.75701,17.30196,16.96568
3180,64145733463311087763,333.46396,-0.9202799999999999,SN,1,0.0477581418100673,0.148394,21.8,22.11159,20.34055,19.48009,19.010089999999998,18.57617
3181,9225928689988351987,339.13732999999996,25.75972,SN,0,0.0917783997566132,0.0,18.5,20.89299,20.57895,21.03274,24.11448,21.00325
3185,17112930408284333783,190.43692,35.06864,SN,1,0.0578692660638756,0.152086,16.0,22.97182,21.49556,21.092679999999998,20.97277,21.33748
3188,23539304615663132506,224.11696,45.35256,SN,1,0.015595713994635002,0.085349,17.8,20.31774,18.8335,18.28245,17.89595,18.328329999999998
3189,71282241585692532461,333.66846,5.08025,SN,0,0.11894184083870098,0.0,15.8,22.90576,25.11439,22.282770000000003,23.743000000000002,21.50112
3192,66428685596748282930,224.64803999999998,44.88511,SN,0,0.0181200439916533,0.0,17.7,23.36376,20.74624,19.48001,19.37132,19.0165
3193,43649093728775257132,305.065,0.21739,SN,1,0.008772723469407679,0.034908,21.5,19.02861,17.471120000000003,16.83708,16.51155,16.26288
3197,97000246674127758265,328.91078999999996,-0.17675,SN,0,0.0347778643578003,0.0,20.5,24.13835,21.664920000000002,21.80639,21.60536,20.57495
3200,20352186337909304518,203.16079,11.80922,SN,1,0.00104287638953613,0.144109,20.9,20.21846,18.72767,17.85901,17.42134,17.11876
3201,91850110164539557298,179.05903999999998,60.521969999999996,SN,0,0.119176170199988,0.0,17.0,22.18194,23.17484,24.802020000000002,24.3618,22.82691
3203,72563025288910738314,121.05146,84.64092,SN,0,0.160237989962551,0.0,16.8,18.95385,17.19236,16.53663,16.334979999999998,16.28289
3209,98280389597897508198,206.44546,22.09633,SN,0,0.009033820159579,0.0,18.8,23.55013,21.22662,20.73023,20.44294,21.646060000000002
3223,43238835917969132344,338.54167,0.054970000000000005,SN,1,0.0155521406696366,0.42251700000000003,22.2,22.87675,21.94879,20.57389,19.9765,19.8404
3230,79091691860536298414,267.08829,54.15144,SN,0,0.0056504620422069,0.0,17.6,21.14721,21.010089999999998,20.7499,21.0337,21.00735
3236,28324195387964200942,136.88525,60.48819,SN,1,0.28026447342650296,0.239393,16.7,20.48593,20.17761,19.69445,19.751260000000002,19.8936
3238,30300828412541559217,148.43908000000002,23.34308,AGN,1,0.0247918146642508,0.350881,,21.18727,20.47358,19.47765,19.08299,18.75283
3241,6926828629584656059,17.20275,0.28956,SN,1,0.0356462401607314,0.42941,22.9,23.54224,24.190179999999998,21.67694,20.841379999999997,20.762929999999997
3245,77668440715191064915,344.78108,-0.62736,SN,1,0.0168113472364435,0.26915900000000004,21.5,25.59348,22.22054,21.33008,21.47853,21.35161
3246,35859289079893488672,38.44587,-8.60614,SN,1,0.20322576969879397,0.646981,22.8,23.98405,24.29107,22.35669,21.47399,22.171770000000002
3251,33147100270517630980,353.13325,8.904810000000001,SN,1,0.00913830074383666,0.072073,19.0,20.17052,19.20308,18.88469,18.62593,18.52182
3254,84537472068369296017,180.84963,35.325829999999996,SN,1,0.0006056896966515349,0.033763,19.5,18.349510000000002,17.21591,16.72505,16.46134,16.212529999999997
3256,94302939793229368484,52.46175,0.05683,SN,1,0.0556580245103925,0.248016,18.4,25.017310000000002,23.44471,23.49747,22.5187,22.732789999999998
3260,24467804107376415490,245.83675,37.26383,SN,0,0.0871168901610875,0.0,17.5,24.63466,22.283179999999998,22.11306,22.14946,22.8269
3265,11717076153290558239,230.18792000000002,36.811809999999994,SN,1,0.00406026866665939,0.08506,19.5,18.142570000000003,16.40437,15.53629,15.125729999999999,14.812660000000001
3266,66233123573847569148,260.69025,62.163999999999994,SN,0,0.10166291250293401,0.0,18.0,21.36512,20.89016,21.02492,21.25814,21.08825
3270,13083714851634295837,182.57483,48.72542,SN,1,0.0116829076029311,-9999.0,17.4,19.502589999999998,18.80602,19.32692,19.0139,19.11727
3280,57737501246211243169,28.278209999999998,1.11375,SN,1,0.016619065541773996,0.254659,21.0,22.5488,21.02235,19.79039,19.27852,18.97479
3286,72718021647837980484,44.97237,1.16072,SN,0,0.0637349773627464,0.0,22.5,22.95275,25.11437,24.802020000000002,24.3618,22.82689
3292,62058334651626440898,32.777,-3.79892,SN,1,0.0143858886339316,-9999.0,21.7,23.15556,24.19914,21.90364,21.81675,23.60962
3295,79894018453654282712,194.22404,22.37281,SN,1,0.0705405462413989,0.023459,16.7,16.67087,15.536010000000001,15.2434,15.054210000000001,14.953529999999999
3300,82390911303164919220,246.83862000000002,39.111999999999995,SN,0,0.0654606854213864,0.0,18.5,23.09181,23.43371,23.4683,24.3618,22.82689
3306,22371449096205878177,196.799,28.64617,SN,1,0.0288810858604187,0.077676,19.9,20.45075,19.63233,19.38506,19.21539,19.15619
3312,83166100413662224595,120.31512,55.743,SN,0,0.0720284294357493,0.0,18.0,22.98252,24.71951,23.82235,24.20701,22.8269
3313,71313902421286041363,37.5375,-9.07664,SN,1,0.138692056318145,0.607907,21.8,22.694879999999998,22.32313,21.41006,20.74026,20.28325
3315,82968196185171299217,3.26554,-0.6201399999999999,SN,1,0.00920178614432324,0.25404,22.3,22.02646,20.979429999999997,20.29247,19.9983,19.81733
3325,63523164500705829074,155.98746,-3.1914700000000003,SN,1,0.0551834976612522,0.025046000000000002,18.0,16.98735,16.15436,14.803279999999999,14.73531,14.7083
3327,84691611570635326957,17.88121,0.4095,SN,1,0.00340593188992568,0.262887,22.2,22.5165,21.65288,21.08125,20.91958,20.38934
3346,46290188476402208491,37.72625,-8.961689999999999,SN,1,0.0376403582072783,0.286127,21.6,20.74718,19.87646,19.14979,18.904220000000002,18.53402
3350,98643694398229493360,157.43383,25.619889999999998,SN,1,0.0112617162725298,0.035898,17.7,21.87605,20.08748,19.84826,19.73201,20.2509
3357,14386651644082204274,208.36937,5.20633,SN,1,0.20059078770723898,-9999.0,14.3,24.63466,24.782239999999998,23.299039999999998,23.200110000000002,21.297060000000002
3359,73599282604396964336,330.89432999999997,15.10294,SN,1,0.0713120485470968,0.312513,16.6,23.5469,21.53745,20.60557,20.2234,20.041439999999998
3363,19816795882565762978,126.86587,17.28736,SN,1,0.0292829660501088,-9999.0,17.8,16.91067,16.132620000000003,16.56384,17.01217,24.70947
3364,41821108446770017479,210.97532999999999,4.99694,SN,1,0.0190092107906197,0.366412,23.4,23.06389,21.42706,20.31561,19.85574,19.28454
3371,31537369460544755643,32.11721,6.39775,SN,1,0.0388578231459461,0.9575299999999999,16.2,22.72127,23.83513,22.50759,22.48449,22.82691
3378,98310729094268286320,38.67658,-8.51108,SN,1,0.0160797371053548,0.284908,21.9,21.61264,20.44255,19.07506,18.54725,18.25177
3379,85901476812709246121,77.88746,17.05789,SN,1,0.0389490178145332,0.26158400000000004,16.7,22.79736,21.87988,21.93143,21.68604,21.838910000000002
3384,49385156991734568741,341.56729,0.41589,SN,1,0.0331786023491528,0.138676,21.6,20.82731,19.36705,18.52571,18.08435,17.80059
3402,12812675812048886886,257.02067,26.379,SN,1,0.0504694044658445,0.035047,17.5,16.67015,15.20488,14.51871,14.12686,13.87488
3403,32147875245238931188,16.198710000000002,4.52131,SN,1,0.121519739113049,0.368628,19.8,24.4816,21.932579999999998,20.41844,19.84644,19.389470000000003
3405,55939838946459493312,357.78504,-0.74636,SN,1,0.0154665007786512,0.140448,20.8,20.825789999999998,19.579520000000002,18.940939999999998,18.6602,18.44011
3411,78978845535592618727,17.057000000000002,18.74083,SN,1,0.0539379329350663,0.028456,19.4,20.27414,19.28442,19.325470000000003,19.28827,19.8837
3414,13401150477100835131,34.24954,30.699279999999998,SN,0,0.163425417170242,0.0,19.1,23.62753,23.4225,23.6821,24.52479,22.95512
3425,20918185954858203599,27.43167,32.628609999999995,SN,1,0.21958477572849103,0.718291,17.4,23.886470000000003,23.55259,21.63724,20.75872,19.82696
3430,52789608305955195266,121.74078999999999,8.005360000000001,SN,0,0.0783319748986007,0.0,18.8,23.13798,24.77759,21.75292,23.37491,21.60391
3433,32760924902307398147,195.31183000000001,27.72539,SN,1,0.0910213471228771,0.44424600000000003,18.5,21.25167,21.14992,20.578689999999998,20.4014,20.06395
3434,40162551035724233449,351.99258,-8.95328,SN,1,0.00876846691162001,0.544597,22.2,22.92485,22.30419,21.810010000000002,21.42736,21.16656
3442,68571207829721245671,138.72978999999998,46.90056,SN,0,0.10671955121366901,0.0,16.6,23.16449,25.11437,21.04559,24.3618,22.82689
3443,14142855785721291883,17.895960000000002,-0.00589,SN,1,0.004704701662319929,0.244281,21.7,23.212889999999998,21.770970000000002,21.2453,21.14234,20.57348
3450,23763188903315993811,266.20682999999997,61.90781,SN,0,0.174009885441023,0.0,16.7,24.502470000000002,23.61885,23.99132,24.05315,22.11009
3452,87247266973162583995,8.39188,0.98492,SN,1,0.0156407091456306,0.13963,21.0,21.34854,20.04872,19.49043,19.06982,19.22545
3456,78395939494559575617,242.79817000000003,61.266169999999995,SN,1,0.128765977683958,-9999.0,19.2,15.90585,13.956620000000001,13.040980000000001,12.582419999999999,12.2621
3457,63313607031883941053,250.04771000000002,42.47506,SN,1,0.0498410816941337,0.16250599999999998,20.4,21.52554,19.59216,18.669729999999998,18.29552,18.10701
3474,21785130243498208829,344.92008,24.07153,SN,0,0.0218290738192601,0.0,18.3,23.96378,23.32248,23.16606,23.36443,22.85878
3481,1321290639029119502,212.53017000000003,17.61814,SN,0,0.0184087129260043,0.0,18.5,22.788320000000002,22.256999999999998,22.10067,22.46252,21.94639
3484,8645442367099490851,349.855,5.90586,SN,1,0.0209391480339164,0.029016000000000004,16.2,16.03979,14.66254,14.10728,13.74859,13.464329999999999
3489,47375066195424470273,249.28457999999998,41.410470000000004,SN,1,0.10579364751617099,0.32157800000000003,20.5,22.835279999999997,21.77535,20.99193,20.86254,20.46182
3505,11379646847811251797,1.49158,1.1030799999999998,SN,1,0.0110986158825829,-9999.0,20.0,24.83529,23.18382,22.30295,22.62575,22.0561
3512,24060151653439691503,348.93567,0.45711,SN,1,0.008200378986682,0.703689,20.4,22.43038,22.47459,22.38331,22.121779999999998,22.29589
3515,64360529530255192261,2.52562,-0.43838999999999995,SN,0,0.00615653954557283,0.0,20.0,20.983060000000002,19.118129999999997,18.2594,18.19305,18.38756
3516,43061719948979578637,334.95942,0.024390000000000002,SN,0,0.0849081801148566,0.0,22.1,19.26083,18.82989,18.437279999999998,18.29341,18.3941
3517,34242522943289172473,114.32092,65.59939,SN,1,1.02953893098237,-9999.0,11.2,13.24675,11.65695,9.432549,10.6927,10.45715
