"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Discovering Group/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender","Ext. catalog/s"
"553"," 1982A","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16.5","","1982-01-19 00:00:00","",""
"552","SN 1981K","12:18:59.46","+47:19:31.12","SN II","","NGC 4258        ","","","","","","","","0","1","","17","","1981-11-03 00:00:00","",""
"551"," 1981J","00:00:00.00","+00:00:00.00","","","UGC 8975        ","","","","","","","","0","1","","15","","1981-03-11 00:00:00","",""
"550"," 1981I","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15","","1981-08-10 00:00:00","",""
"549"," 1981H","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1981-06-04 00:00:00","",""
"548","SN 1981G","00:00:00.00","+00:00:00.00","SN I","","NGC 4874        ","","","","","","","","0","1","","15","","1981-06-02 00:00:00","",""
"547"," 1981F","00:00:00.00","+00:00:00.00","","","NGC 4716        ","","","","","","","","0","1","","15","","1981-05-30 00:00:00","",""
"546","SN 1981E","00:00:00.00","+00:00:00.00","SN I","","NGC 5597        ","","","","","","","","0","1","","17","","1981-05-29 00:00:00","",""
"545"," 1981D","00:00:00.00","+00:00:00.00","","","NGC 1316        ","","","","","","","","0","1","","12.7","","1981-03-01 00:00:00","",""
"544"," 1981C","00:00:00.00","+00:00:00.00","","","NGC 5090        ","","","","","","","","0","1","","14.5","","1981-03-02 00:00:00","",""
"543","SN 1981B","00:00:00.00","+00:00:00.00","SN Ia","","NGC 4536        ","","","","","","","","0","1","","12.3","","1981-03-02 00:00:00","",""
"542"," 1981A","00:00:00.00","+00:00:00.00","","","NGC 1532        ","","","","","","","","0","1","","13.5","","1981-02-24 00:00:00","",""
"541"," 1980Q","15:01:21.38","+01:45:35.60","","","Anon.           ","","","","","","","","0","1","","19","","1980-03-20 00:00:00","",""
"540"," 1980P","00:00:00.00","+00:00:00.00","","","NGC 5854        ","","","","","","","","0","1","","15","","1980-03-20 00:00:00","",""
"539"," 1980O","00:00:00.00","+00:00:00.00","","","NGC 1255        ","","","","","","","","0","1","","13","","1980-10-30 00:00:00","",""
"538","SN 1980N","00:00:00.00","+00:00:00.00","SN Ia","","NGC 1316        ","","","","","","","","0","1","","12.5","","1980-12-07 00:00:00","",""
"537"," 1980M","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17","","1980-11-30 00:00:00","",""
"536"," 1980L","00:00:00.00","+00:00:00.00","","","NGC 7448        ","","","","","","","","0","1","","13.5","","1980-10-08 00:00:00","",""
"535","SN 1980K","20:35:30.07","+60:06:23.80","SN IIL","","NGC 6946        ","","","","","","","","0","1","","11.4","","1980-10-28 00:00:00","",""
"534"," 1980J","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16.5","","1980-05-23 00:00:00","",""
"533"," 1980I","00:00:00.00","+00:00:00.00","","","NGC 4374        ","","","","","","","","0","1","","14","","1980-06-13 00:00:00","",""
"532"," 1980H","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","19.5","","1980-06-13 00:00:00","",""
"531"," 1980G","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1980-06-13 00:00:00","",""
"530"," 1980F","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17","","1980-05-18 00:00:00","",""
"529"," 1980E","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16","","1980-04-18 00:00:00","",""
"528"," 1980D","00:00:00.00","+00:00:00.00","","","NGC 3733        ","","","","","","","","0","1","","15.5","","1980-03-17 00:00:00","",""
"527"," 1980C","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17.5","","1980-02-22 00:00:00","",""
"526"," 1980B","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16","","1980-02-22 00:00:00","",""
"525"," 1980A","00:00:00.00","+00:00:00.00","","","UGC 7395        ","","","","","","","","0","1","","15.5","","1980-02-22 00:00:00","",""
"524"," 1979G","02:58:18.37","-04:49:10.31","","","MCG -01-8-23    ","","","","","","","","0","1","","16.5","","1979-12-17 00:00:00","",""
"523"," 1979F","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1979-08-19 00:00:00","",""
"522"," 1979E","00:00:00.00","+00:00:00.00","","","NGC 4902        ","","","","","","","","0","1","","16","","1979-08-19 00:00:00","",""
"521"," 1979D","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1979-08-19 00:00:00","",""
"520","SN 1979C","12:22:58.63","+15:47:51.68","SN IIL","","NGC 4321        ","","","","","","","","0","1","","12.1","","1979-04-19 00:00:00","",""
"519"," 1979B","00:00:00.00","+00:00:00.00","","","NGC 3913        ","","","","","","","","0","1","","13.5","","1979-02-28 00:00:00","",""
"518"," 1979A","00:00:00.00","+00:00:00.00","","","NGC 4647        ","","","","","","","","0","1","","15","","1979-01-25 00:00:00","",""
"517"," 1978L","20:46:34.31","-53:19:10.31","","","Anon.           ","","","","","","","","0","1","","18","","1978-08-25 00:00:00","",""
"516"," 1978K","03:17:39.00","-66:33:04.00","","","NGC 1313        ","","","","","","","","0","1","","16","","1978-07-31 00:00:00","",""
"515"," 1978J","22:26:13.02","-67:10:23.30","","","Anon.           ","","","","","","","","0","1","","17.5","","1978-07-30 00:00:00","",""
"514"," 1978I","00:00:00.00","+00:00:00.00","","","MCG -05-3-26    ","","","","","","","","0","1","","21.4","","1978-07-25 00:00:00","",""
"513"," 1978H","11:39:23.67","+56:16:00.91","","","NGC 3780        ","","","","","","","","0","1","","16.5","","1978-11-07 00:00:00","",""
"512","SN 1978G","00:00:00.00","+00:00:00.00","SN II","","IC 5201         ","","","","","","","","0","1","","12.9","","1978-11-24 00:00:00","",""
"511"," 1978F","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1978-11-02 00:00:00","",""
"510"," 1978E","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15.2","","1978-10-27 00:00:00","",""
"509"," 1978D","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","20","","1978-09-23 00:00:00","",""
"508"," 1978C","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1978-08-14 00:00:00","",""
"507"," 1978B","00:00:00.00","+00:00:00.00","","","UGC 6335        ","","","","","","","","0","1","","14","","1978-07-03 00:00:00","",""
"506"," 1978A","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17","","1978-05-08 00:00:00","",""
"505"," 1977I","01:08:06.39","-27:38:03.91","","","Anon.           ","","","","","","","","0","1","","18","","1977-08-18 00:00:00","",""
"504"," 1977H","00:00:00.00","+00:00:00.00","","","UGC 11031       ","","","","","","","","0","1","","19","","0000-00-00 00:00:00","",""
"503"," 1977G","00:00:00.00","+00:00:00.00","","","NGC 7704        ","","","","","","","","0","1","","15.5","","0000-00-00 00:00:00","",""
"502"," 1977F","00:00:00.00","+00:00:00.00","","","UGC 5912        ","","","","","","","","0","1","","15.8","","1977-01-15 00:00:00","",""
"501"," 1977E","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15","","1977-12-18 00:00:00","",""
"500"," 1977D","00:00:00.00","+00:00:00.00","","","UGC 1558        ","","","","","","","","0","1","","16.5","","1977-10-11 00:00:00","",""
"499"," 1977C","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16","","1977-10-15 00:00:00","",""
"498"," 1977B","00:00:00.00","+00:00:00.00","","","NGC 5406        ","","","","","","","","0","1","","14","","1977-03-18 00:00:00","",""
"497"," 1977A","00:00:00.00","+00:00:00.00","","","NGC 4340        ","","","","","","","","0","1","","16.2","","1977-01-27 00:00:00","",""
"496"," 1976Q","21:20:55.00","-67:13:24.20","","","Anon.           ","","","","","","","","0","1","","18.5","","1976-11-14 00:00:00","",""
"495"," 1976P","08:08:01.91","-65:46:04.91","","","Anon.           ","","","","","","","","0","1","","20","","1976-04-02 00:00:00","",""
"494"," 1976O","20:23:24.87","-50:32:29.51","","","ESO 234-G16     ","","","","","","","","0","1","","16","","1976-08-19 00:00:00","",""
"493"," 1976N","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15","","0000-00-00 00:00:00","",""
"492"," 1976M","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17","","0000-00-00 00:00:00","",""
"491"," 1976L","03:39:41.36","-44:00:38.02","","","NGC 1411        ","","","","","","","","0","1","","17","","1976-10-28 00:00:00","",""
"490"," 1976K","00:00:00.00","+00:00:00.00","","","NGC 3226        ","","","","","","","","0","1","","17","","1976-12-21 00:00:00","",""
"489"," 1976J","00:00:00.00","+00:00:00.00","","","NGC 977         ","","","","","","","","0","1","","15.1","","1976-12-15 00:00:00","",""
"488"," 1976I","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17.5","","1976-10-24 00:00:00","",""
"487"," 1976H","00:00:00.00","+00:00:00.00","","","IC 1801         ","","","","","","","","0","1","","15","","1976-10-24 00:00:00","",""
"486"," 1976G","00:00:00.00","+00:00:00.00","","","NGC 488         ","","","","","","","","0","1","","15","","1976-10-21 00:00:00","",""
"485"," 1976F","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16.5","","1976-09-24 00:00:00","",""
"484"," 1976E","00:00:00.00","+00:00:00.00","","","NGC 7177        ","","","","","","","","0","1","","16.5","","1976-09-23 00:00:00","",""
"483"," 1976D","00:00:00.00","+00:00:00.00","","","NGC 5427        ","","","","","","","","0","1","","14.5","","1976-08-24 00:00:00","",""
"482"," 1976C","00:00:00.00","+00:00:00.00","","","IC 1231         ","","","","","","","","0","1","","14.5","","1976-06-01 00:00:00","",""
"481"," 1976B","00:00:00.00","+00:00:00.00","","","NGC 4402        ","","","","","","","","0","1","","14.7","","1976-03-28 00:00:00","",""
"480"," 1976A","00:00:00.00","+00:00:00.00","","","NGC 5004        ","","","","","","","","0","1","","16.5","","1976-02-28 00:00:00","",""
"479"," 1975V","20:18:13.27","-69:03:38.99","","","Anon.           ","","","","","","","","0","1","","19","","1975-08-29 00:00:00","",""
"478"," 1975U","00:29:13.18","-60:04:29.32","","","Anon.           ","","","","","","","","0","1","","18","","1975-09-10 00:00:00","",""
"477"," 1975T","00:00:00.00","+00:00:00.00","","","NGC 3756        ","","","","","","","","0","1","","15.7","","1975-12-28 00:00:00","",""
"476"," 1975S","00:00:00.00","+00:00:00.00","","","NGC 1325        ","","","","","","","","0","1","","14.6","","1975-12-30 00:00:00","",""
"475"," 1975R","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15","","1975-12-07 00:00:00","",""
"474"," 1975Q","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15.5","","1975-11-09 00:00:00","",""
"473"," 1975P","00:00:00.00","+00:00:00.00","","","NGC 3583        ","","","","","","","","0","1","","15","","1975-12-01 00:00:00","",""
"472"," 1975O","00:00:00.00","+00:00:00.00","","","NGC 2487        ","","","","","","","","0","1","","15.2","","1975-11-30 00:00:00","",""
"471","SN 1975N","00:00:00.00","+00:00:00.00","SN I","","NGC 7723        ","","","","","","","","0","1","","13.8","","1975-10-24 00:00:00","",""
"470"," 1975M","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.2","","1975-09-09 00:00:00","",""
"469"," 1975L","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1975-08-08 00:00:00","",""
"468"," 1975K","00:00:00.00","+00:00:00.00","","","NGC 6195        ","","","","","","","","0","1","","17.8","","1975-08-09 00:00:00","",""
"467"," 1975J","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15.5","","1975-08-11 00:00:00","",""
"466"," 1975I","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1975-06-10 00:00:00","",""
"465"," 1975H","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1975-07-12 00:00:00","",""
"464"," 1975G","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","14.8","","1975-06-11 00:00:00","",""
"463"," 1975F","00:00:00.00","+00:00:00.00","","","NGC 2935        ","","","","","","","","0","1","","15","","1975-05-14 00:00:00","",""
"462"," 1975E","00:00:00.00","+00:00:00.00","","","NGC 4102        ","","","","","","","","0","1","","16.7","","1975-05-07 00:00:00","",""
"461"," 1975D","00:00:00.00","+00:00:00.00","","","UGC 5793        ","","","","","","","","0","1","","17","","1975-03-15 00:00:00","",""
"460"," 1975C","00:00:00.00","+00:00:00.00","","","NGC 4246        ","","","","","","","","0","1","","18","","1975-03-15 00:00:00","",""
"459"," 1975B","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15.5","","1975-04-01 00:00:00","",""
"458"," 1975A","00:00:00.00","+00:00:00.00","","","NGC 2207        ","","","","","","","","0","1","","14.6","","1975-01-15 00:00:00","",""
"457"," 1974L","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","0","","0000-00-00 00:00:00","",""
"456"," 1974K","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17.5","","1974-11-18 00:00:00","",""
"455","SN 1974J","00:00:00.00","+00:00:00.00","SN I","","NGC 7343        ","","","","","","","","0","1","","15.5","","1974-10-09 00:00:00","",""
"454"," 1974I","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1974-07-15 00:00:00","",""
"453"," 1974H","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17.5","","1974-07-23 00:00:00","",""
"452","SN 1974G","00:00:00.00","+00:00:00.00","SN I","","NGC 4414        ","","","","","","","","0","1","","13","","1974-04-20 00:00:00","",""
"451"," 1974F","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1974-03-28 00:00:00","",""
"450"," 1974E","00:00:00.00","+00:00:00.00","","","NGC 4038        ","","","","","","","","0","1","","14","","1974-03-21 00:00:00","",""
"449"," 1974D","00:00:00.00","+00:00:00.00","","","NGC 3916        ","","","","","","","","0","1","","15.5","","1974-03-20 00:00:00","",""
"448"," 1974C","00:00:00.00","+00:00:00.00","","","NGC 3310        ","","","","","","","","0","1","","16.5","","1974-02-26 00:00:00","",""
"447"," 1974B","00:00:00.00","+00:00:00.00","","","NGC 5161        ","","","","","","","","0","1","","14.5","","1974-01-28 00:00:00","",""
"446"," 1974A","00:00:00.00","+00:00:00.00","","","NGC 4156        ","","","","","","","","0","1","","20","","1974-01-28 00:00:00","",""
"445"," 1973V","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17","","1973-12-24 00:00:00","",""
"444"," 1973U","00:00:00.00","+00:00:00.00","","","IC 43           ","","","","","","","","0","1","","16.5","","1973-12-24 00:00:00","",""
"443"," 1973T","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1973-12-24 00:00:00","",""
"442"," 1973S","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1973-12-21 00:00:00","",""
"441","SN 1973R","00:00:00.00","+00:00:00.00","SN II","","NGC 3627        ","","","","","","","","0","1","","14.5","","1973-12-19 00:00:00","",""
"440"," 1973Q","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1973-10-01 00:00:00","",""
"439"," 1973P","00:00:00.00","+00:00:00.00","","","UGC 1993        ","","","","","","","","0","1","","18","","1973-09-02 00:00:00","",""
"438"," 1973O","00:00:00.00","+00:00:00.00","","","NGC 7337        ","","","","","","","","0","1","","19","","1973-09-04 00:00:00","",""
"437","SN 1973N","00:00:00.00","+00:00:00.00","SN I","","NGC 7495        ","","","","","","","","0","1","","15.5","","1973-09-02 00:00:00","",""
"436"," 1973M","00:00:00.00","+00:00:00.00","","","NGC 7609        ","","","","","","","","0","1","","19","","1973-06-08 00:00:00","",""
"435"," 1973L","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1973-06-08 00:00:00","",""
"434"," 1973K","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","19.1","","1973-04-26 00:00:00","",""
"433"," 1973J","00:00:00.00","+00:00:00.00","","","NGC 4939        ","","","","","","","","0","1","","16","","1973-05-21 00:00:00","",""
"432"," 1973I","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","20.5","","1973-04-06 00:00:00","",""
"431"," 1973H","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1973-04-06 00:00:00","",""
"430"," 1973G","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","0","","0000-00-00 00:00:00","",""
"429"," 1973F","13:03:52.00","+28:11:11.80","","","NGC 4944        ","","","","","","","","0","1","","16.2","","1973-03-31 00:00:00","",""
"428"," 1973E","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16.2","","1973-04-06 00:00:00","",""
"427"," 1973D","00:00:00.00","+00:00:00.00","","","NGC 3570        ","","","","","","","","0","1","","17","","1973-01-30 00:00:00","",""
"426"," 1973C","00:00:00.00","+00:00:00.00","","","NGC 3656        ","","","","","","","","0","1","","17","","1973-01-11 00:00:00","",""
"425"," 1973B","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","15","","1973-01-12 00:00:00","",""
"424"," 1973A","00:00:00.00","+00:00:00.00","","","NGC 3574        ","","","","","","","","0","1","","18","","1973-01-11 00:00:00","",""
"423"," 1972T","00:00:00.00","+00:00:00.00","","","                ","","","","","","","","0","1","","14","","0000-00-00 00:00:00","",""
"422"," 1972S","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16.3","","1972-04-06 00:00:00","",""
"421"," 1972R","00:00:00.00","+00:00:00.00","","","NGC 2841        ","","","","","","","","0","1","","16","","1972-12-05 00:00:00","",""
"420"," 1972Q","00:00:00.00","+00:00:00.00","","","NGC 4254        ","","","","","","","","0","1","","15.8","","1972-12-14 00:00:00","",""
"419"," 1972P","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1972-10-08 00:00:00","",""
"418"," 1972O","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1972-10-08 00:00:00","",""
"417"," 1972N","00:00:00.00","+00:00:00.00","","","UGC 279         ","","","","","","","","0","1","","17","","1972-10-08 00:00:00","",""
"416"," 1972M","00:00:00.00","+00:00:00.00","","","NGC 7564        ","","","","","","","","0","1","","18","","1972-10-08 00:00:00","",""
"415"," 1972L","00:00:00.00","+00:00:00.00","","","NGC 735         ","","","","","","","","0","1","","15","","1972-09-03 00:00:00","",""
"414"," 1972K","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16","","1972-09-01 00:00:00","",""
"413","SN 1972J","00:00:00.00","+00:00:00.00","SN I","","NGC 7634        ","","","","","","","","0","1","","14.3","","1972-08-13 00:00:00","",""
"412"," 1972I","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17.5","","1972-07-14 00:00:00","",""
"411"," 1972H","00:00:00.00","+00:00:00.00","","","NGC 3147        ","","","","","","","","0","1","","14.9","","1972-08-08 00:00:00","",""
"410"," 1972G","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1972-05-18 00:00:00","",""
"409"," 1972F","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16","","1972-05-18 00:00:00","",""
"408","SN 1972E","00:00:00.00","+00:00:00.00","SN I","","NGC 5253        ","","","","","","","","0","1","","8.5","","1972-05-06 00:00:00","",""
"407"," 1972D","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1972-03-14 00:00:00","",""
"406"," 1972C","00:00:00.00","+00:00:00.00","","","NGC 3947        ","","","","","","","","0","1","","16","","1972-01-18 00:00:00","",""
"405"," 1972B","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1972-01-18 00:00:00","",""
"404"," 1972A","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17","","1972-01-20 00:00:00","",""
"403"," 1971V","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17","","1971-08-01 00:00:00","",""
"402","SN 1971U","00:00:00.00","+00:00:00.00","SN I","","UGC 5912        ","","","","","","","","0","1","","15.5","","1971-12-16 00:00:00","",""
"401"," 1971T","00:00:00.00","+00:00:00.00","","","NGC 1090        ","","","","","","","","0","1","","16","","1971-11-23 00:00:00","",""
"400"," 1971S","00:00:00.00","+00:00:00.00","","","NGC 493         ","","","","","","","","0","1","","15.5","","1971-11-15 00:00:00","",""
"399"," 1971R","00:00:00.00","+00:00:00.00","","","IC 4798         ","","","","","","","","0","1","","13","","1971-10-01 00:00:00","",""
"398"," 1971Q","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18.5","","1971-08-29 00:00:00","",""
"397"," 1971P","00:00:00.00","+00:00:00.00","","","NGC 7319        ","","","","","","","","0","1","","16.8","","1971-08-19 00:00:00","",""
"396"," 1971O","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","16.8","","1971-08-30 00:00:00","",""
"395"," 1971N","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17","","1971-08-20 00:00:00","",""
"394"," 1971M","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","19","","1971-08-18 00:00:00","",""
"393","SN 1971L","00:00:00.00","+00:00:00.00","SN I","","NGC 6384        ","","","","","","","","0","1","","12.8","","1971-06-24 00:00:00","",""
"392"," 1971K","00:00:00.00","+00:00:00.00","","","NGC 3811        ","","","","","","","","0","1","","16.1","","1971-06-12 00:00:00","",""
"391"," 1971J","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1971-05-24 00:00:00","",""
"390"," 1971I","00:00:00.00","+00:00:00.00","","","NGC 5055        ","","","","","","","","0","1","","11.5","","1971-05-24 00:00:00","",""
"389"," 1971H","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","18","","1971-04-18 00:00:00","",""
"388","SN 1971G","00:00:00.00","+00:00:00.00","SN Ia","","NGC 4165        ","","","","","","","","0","1","","13.6","","1971-03-29 00:00:00","",""
"387"," 1971F","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17.3","","1971-03-23 00:00:00","",""
"386"," 1971E","00:00:00.00","+00:00:00.00","","","Anon.           ","","","","","","","","0","1","","17.5","","1971-03-22 00:00:00","",""
"385"," 1971D","00:00:00.00","+00:00:00.00","","","NGC 5861        ","","","","","","","","0","1","","15.5","","1971-02-24 00:00:00","",""
"384"," 1971C","00:00:00.00","+00:00:00.00","","","NGC 3904        ","","","","","","","","0","1","","15.3","","1971-01-31 00:00:00","",""
