"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Discovering Group/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender","Ext. catalog/s"
"5526","SN 2010ke","00:57:24.62","-00:57:51.41","SN Ia","","Anon.           ","","","","","","","","0","1","","18.1","","2010-11-14 00:00:00","",""
"5525","SN 2010kd","12:08:01.11","+49:13:31.10","SN II","","Anon.           ","","","","","","","","0","1","","17.5","","2010-11-14 00:00:00","",""
"5524","SN 2010kc","23:20:22.33","+27:18:57.82","SN Ib","","NGC 7624        ","","","","","","","","0","1","","17.1","","2010-11-15 00:00:00","",""
"5523","SN 2010kb","08:20:47.41","+35:53:37.50","SN IIn","","Anon.           ","","","","","","","","0","1","","18.1","","2010-11-10 00:00:00","",""
"5522","SN 2010ka","03:26:01.99","-00:49:48.00","SN Ia","","Anon.           ","","","","","","","","0","1","","19.4","","2010-11-07 00:00:00","",""
"5520","SN 2010jz","07:17:15.74","+45:23:03.70","SN Ia","","Anon.           ","","","","","","","","0","1","","18","","2010-11-02 00:00:00","",""
"5519","SN 2010jy","23:09:43.58","+05:41:56.18","SN IIn","","Anon.           ","","","","","","","","0","1","","16.5","","2010-10-30 00:00:00","",""
"5518","SN 2010jx","01:19:42.22","+30:24:49.21","SN Ia","","Anon.           ","","","","","","","","0","1","","19.2","","2010-10-28 00:00:00","",""
"5517","SN 2010jw","08:47:06.91","+28:14:17.41","SN Ic","","IC 2394         ","","","","","","","","0","1","","17.5","","2010-11-14 00:00:00","",""
"5516","SN 2010jv","07:27:26.48","+33:48:41.80","SN Ia","","NGC 2379        ","","","","","","","","0","1","","16.3","","2010-11-14 00:00:00","",""
"5515","SN 2010ju","05:41:55.99","+18:29:51.00","SN Ia","","UGC 3341        ","","","","","","","","0","1","","16.8","","2010-11-14 00:00:00","",""
"5514"," 2010jt","23:43:41.24","-41:18:46.91","","","Anon.           ","","","","","","","","0","1","","19","","2010-11-06 00:00:00","",""
"5513","SN 2010js","08:16:49.64","+60:29:46.00","SN IIn","","UGC 4294        ","","","","","","","","0","1","","18.1","","2010-11-07 00:00:00","",""
"5512","SN 2010jr","05:19:34.47","-32:39:14.62","SN II","","ESO 362-18      ","","","","","","","","0","1","","16.2","","2010-11-12 00:00:00","",""
"5511","SN 2010jq","10:36:36.40","-27:28:44.51","SN Ia","","Anon.           ","","","","","","","","0","1","","17.2","","2010-11-11 00:00:00","",""
"5510","SN 2010jp","06:16:30.63","-21:24:36.29","SN IIn","","Anon.           ","","","","","","","","0","1","","17.2","","2010-11-11 00:00:00","",""
"5509","SN 2010jo","00:57:35.58","-01:23:33.40","SN Ia","","UGC 595         ","","","","","","","","0","1","","17.5","","2010-11-06 00:00:00","",""
"5508","SN 2010jn","09:37:30.24","+23:09:33.30","SN Ia","","NGC 2929        ","","","","","","","","0","1","","19.2","","2010-10-12 00:00:00","",""
"5507","SN 2010jm","03:46:03.55","+12:42:15.52","SN Ia","","Anon.           ","","","","","","","","0","1","","17.4","","2010-11-02 00:00:00","",""
"5506","SN 2010jl","09:42:53.33","+09:29:41.78","SN IIn","","UGC 5189A       ","","","","","","","","0","1","","13.5","","2010-11-03 00:00:00","",""
"5505","SN 2010jk","01:12:35.63","+15:28:28.49","SN IIn","","Anon.           ","","","","","","","","0","1","","20.2","","2010-10-31 00:00:00","",""
"5504","SN 2010jj","02:06:52.23","+44:34:17.51","SN IIn","","NGC 812         ","","","","","","","","0","1","","17","","2010-11-03 00:00:00","",""
"5503","SN 2010ji","01:45:31.91","+25:32:15.29","SN II","","UGC 1230        ","","","","","","","","0","1","","17.6","","2010-10-17 00:00:00","",""
"5502"," 2010jh","22:35:16.47","-21:41:54.10","","","Anon.           ","","","","","","","","0","1","","16.7","","2010-10-12 00:00:00","",""
"5501"," 2010jg","22:04:27.42","-07:58:41.20","","","Anon.           ","","","","","","","","0","1","","17.9","","2010-10-11 00:00:00","",""
"5500","SN 2010jf","03:40:43.47","+01:03:33.98","SN Ia-pec","","Anon.           ","","","","","","","","0","1","","17.7","","2010-10-20 00:00:00","",""
"5499"," 2010je","17:18:36.61","+41:40:56.71","","","NGC 6350        ","","","","","","","","0","1","","17.1","","2010-11-02 00:00:00","",""
"5498","SN 2010jd","03:37:22.20","-33:02:39.70","SN Ia","","Anon.           ","","","","","","","","0","1","","17.4","","2010-09-20 00:00:00","",""
"5497","SN 2010jc","02:40:13.97","-08:46:25.72","SN IIP","","NGC 1033        ","","","","","","","","0","1","","18.2","","2010-10-29 00:00:00","",""
"5496","SN 2010jb","01:04:07.68","-51:08:05.39","SN Ia","","IC 1615         ","","","","","","","","0","1","","15.6","","2010-10-30 00:00:00","",""
"5495","SN 2010ja","08:02:28.39","+09:23:40.88","SN Ia","","NGC 2513        ","","","","","","","","0","1","","17.9","","2010-10-15 00:00:00","",""
"5493"," 2010iz","06:49:50.94","+28:22:22.12","","","UGC 3552        ","","","","","","","","0","1","","17.2","","2010-10-16 00:00:00","",""
"5492"," 2010iy","18:36:36.91","-47:03:15.70","","","ESO 281-14      ","","","","","","","","0","1","","17.7","","2010-10-18 00:00:00","",""
"5491","SN 2010ix","01:00:02.49","+41:42:57.60","SN Ia","","Anon.           ","","","","","","","","0","1","","18","","2010-10-16 00:00:00","",""
"5490"," 2010iw","08:45:15.01","+27:49:21.79","","","UGC 4570        ","","","","","","","","0","1","","16.4","","2010-10-14 00:00:00","",""
"5489","SN 2010iv","04:03:52.23","-43:25:38.50","SN Ia","","Anon.           ","","","","","","","","0","1","","17.4","","2010-10-15 00:00:00","",""
"5488","SN 2010iu","00:40:02.48","-56:09:29.92","SN Ia","","Anon.           ","","","","","","","","0","1","","17.2","","2010-10-07 00:00:00","",""
"5487","SN 2010it","03:41:57.50","-04:42:21.10","SN Ia","","NGC 1417        ","","","","","","","","0","1","","17","","2010-10-11 00:00:00","",""
"5486","SN 2010is","23:19:14.39","+26:03:12.20","SN Ib/c","","MCG +04-55-2    ","","","","","","","","0","1","","18.3","","2010-10-12 00:00:00","",""
"5485","SN 2010ir","06:57:23.79","-24:43:10.49","SN IIb","","ESO 491-12      ","","","","","","","","0","1","","16.6","","2010-10-09 00:00:00","",""
"5484"," 2010iq","21:54:23.25","+15:09:20.59","","","IC 5145         ","","","","","","","","0","1","","18.5","","2010-10-11 00:00:00","",""
"5483","SN 2010ip","03:29:48.50","+06:32:55.28","SN Ia","","Anon.           ","","","","","","","","0","1","","18.1","","2010-10-03 00:00:00","",""
"5482","SN 2010io","08:43:21.41","+45:44:17.99","SN Ic","","UGC 4543        ","","","","","","","","0","1","","17.5","","2010-09-30 00:00:00","",""
"5481"," 2010in","01:16:14.62","-30:32:45.38","","","Anon.           ","","","","","","","","0","1","","18.5","","2010-10-06 00:00:00","",""
"5480"," 2010im","20:11:31.59","-45:41:57.80","","","Anon.           ","","","","","","","","0","1","","16.3","","2010-10-04 00:00:00","",""
"5479","SN 2010il","20:29:53.12","-02:11:24.68","SN Ib/c","","NGC 6922        ","","","","","","","","0","1","","16.4","","2010-09-29 00:00:00","",""
"5478"," 2010ik","00:12:07.47","+41:45:24.91","","","UGC 112         ","","","","","","","","0","1","","18.7","","2010-09-17 00:00:00","",""
"5477","SN 2010ij","22:20:20.19","+17:03:22.21","SN Ia","","Anon.           ","","","","","","","","0","1","","15.9","","2010-09-15 00:00:00","",""
"5476","SN 2010ii","22:38:13.18","+35:29:30.01","SN Ia","","NGC 7342        ","","","","","","","","0","1","","18","","2010-09-30 00:00:00","",""
"5475","SN 2010ih","07:02:43.63","-28:37:25.21","SN Ia","","NGC 2325        ","","","","","","","","0","1","","13.3","","2010-09-29 00:00:00","",""
"5474","SN 2010ig","01:50:48.97","+32:32:58.88","SN Ic","","UGC 1306        ","","","","","","","","0","1","","18.9","","2010-09-28 00:00:00","",""
"5473","SN 2010if","22:45:45.20","+11:07:53.62","SN Ib","","NGC 7372        ","","","","","","","","0","1","","19.3","","2010-09-26 00:00:00","",""
"5472","SN 2010ie","07:08:23.71","+35:10:11.21","SN IIP","","NGC 2333        ","","","","","","","","0","1","","17.6","","2010-09-23 00:00:00","",""
"5471","SN 2010id","23:05:49.04","+03:31:20.60","SN II","","NGC 7483        ","","","","","","","","0","1","","18.9","","2010-09-16 00:00:00","",""
"5470","SN 2010ic","22:19:04.35","+33:19:46.88","SN II","","UGC 11983       ","","","","","","","","0","1","","18","","2010-09-20 00:00:00","",""
"5469"," 2010ib","01:25:47.54","-01:22:29.71","","","Anon.           ","","","","","","","","0","1","","19.2","","2010-09-05 00:00:00","",""
"5468","SN 2010ia","03:56:56.20","+08:30:45.11","SN Ia","","Anon.           ","","","","","","","","0","1","","17.3","","2010-09-16 00:00:00","",""
"5466","SN 2010hz","01:53:41.97","+29:56:04.60","SN Ia","","UGC 1359        ","","","","","","","","0","1","","19.1","","2010-09-12 00:00:00","",""
"5465","SN 2010hy","18:59:32.89","+19:24:25.88","SN Ic","","Anon.           ","","","","","","","","0","1","","19.1","","2010-09-04 00:00:00","",""
"5464","SN 2010hx","10:28:51.06","-35:36:22.28","SN Ia","","NGC 3258        ","","","","","","","","0","1","","15.3","","2010-09-16 00:00:00","",""
"5463","SN 2010hw","17:04:50.19","+12:55:36.41","SN II","","UGC 10685       ","","","","","","","","0","1","","19.1","","2010-09-12 00:00:00","",""
"5462","SN 2010hv","23:24:25.30","-19:02:14.39","SN IIP","","Anon.           ","","","","","","","","0","1","","15.6","","2010-08-28 00:00:00","",""
"5461","SN 2010hu","23:22:13.33","-05:19:07.50","SN Ia","","Anon.           ","","","","","","","","0","1","","18.7","","2010-09-11 00:00:00","",""
"5460","SN 2010ht","23:34:47.45","-12:50:36.10","SN IIP","","Anon.           ","","","","","","","","0","1","","18.3","","2010-08-13 00:00:00","",""
"5459","SN 2010hs","02:25:39.14","+24:45:53.60","SN Ia","","Anon.           ","","","","","","","","0","1","","18.6","","2010-09-12 00:00:00","",""
"5458"," 2010hr","06:07:59.00","+39:15:54.40","","","MCG +07-13-6    ","","","","","","","","0","1","","16.8","","2010-09-08 00:00:00","",""
"5457","SN 2010hq","07:08:03.35","+15:11:10.00","SN IIP","","UGC 3691        ","","","","","","","","0","1","","15.2","","2010-09-08 00:00:00","",""
"5456","SN 2010hp","00:18:50.01","-10:21:40.61","SN II","","MCG -02-01-52   ","","","","","","","","0","1","","17.1","","2010-07-21 00:00:00","",""
"5455","SN 2010ho","23:19:10.24","+09:11:54.38","SN Ia","","Anon.           ","","","","","","","","0","1","","16.6","","2010-09-04 00:00:00","",""
"5454"," 2010hn","21:43:19.14","-15:03:19.58","","","Anon.           ","","","","","","","","0","1","","17.5","","2010-08-07 00:00:00","",""
"5453","SN 2010hm","23:35:18.58","+12:55:31.91","SN IIP","","UGC 12687       ","","","","","","","","0","1","","18.9","","2010-09-02 00:00:00","",""
"5452"," 2010hl","17:16:33.34","+57:52:08.29","","","MCG +10-24-122  ","","","","","","","","0","1","","17.5","","2010-09-02 00:00:00","",""
"5451","SN 2010hk","03:37:52.61","+04:56:52.19","SN Ia","","UGC 2802        ","","","","","","","","0","1","","17.6","","2010-09-02 00:00:00","",""
"5450","SN 2010hj","21:49:09.84","-59:02:23.21","SN Ia","","Anon.           ","","","","","","","","0","1","","17.1","","2010-08-04 00:00:00","",""
"5449"," 2010hi","18:13:00.76","+68:21:53.39","","","NGC 6621        ","","","","","","","","0","1","","18","","2010-09-01 00:00:00","",""
"5448","SN 2010hh","17:59:18.38","+45:52:32.02","SN Ia","","NGC 6524        ","","","","","","","","0","1","","18.3","","2010-09-01 00:00:00","",""
"5447","SN 2010hg","09:46:13.70","-30:27:13.28","SN Ia","","NGC 3001        ","","","","","","","","0","1","","15","","2010-09-01 00:00:00","",""
"5446","SN 2010hf","06:37:19.77","+56:22:57.79","SN IIb","","MCG +09-11-21   ","","","","","","","","0","1","","18.3","","2010-08-31 00:00:00","",""
"5445","SN 2010he","02:49:10.80","-14:27:00.11","SN Ia","","NGC 1120        ","","","","","","","","0","1","","17.6","","2010-08-20 00:00:00","",""
"5444","SN 2010hd","22:41:51.84","-46:05:45.38","SN IIn","","ESO 290-1       ","","","","","","","","0","1","","17.6","","2010-08-07 00:00:00","",""
"5443","SN 2010hc","19:55:08.24","-39:21:58.50","SN IIb","","ESO 339-6       ","","","","","","","","0","1","","16.3","","2010-08-05 00:00:00","",""
"5442"," 2010hb","03:07:01.66","+46:37:20.21","","","UGC 2537        ","","","","","","","","0","1","","17.5","","2010-08-24 00:00:00","",""
"5441"," 2010ha","02:00:24.84","+24:34:43.28","","","IC 1764         ","","","","","","","","0","1","","18.9","","2010-08-19 00:00:00","",""
"5439"," 2010gz","01:32:51.07","-12:11:21.52","","","NGC 599         ","","","","","","","","0","1","","16","","2010-08-16 00:00:00","",""
"5438","SN 2010gy","02:27:12.04","-04:32:04.88","SN Ia","","Anon.           ","","","","","","","","0","1","","20.8","","2010-08-05 00:00:00","",""
"5437","SN 2010gx","11:25:46.71","-08:49:41.41","SN Ic","","Anon.           ","","","","","","","","0","1","","18.6","","2010-08-13 00:00:00","",""
"5436","SN 2010gw","20:23:25.31","-71:34:04.91","SN IIP","","IC 4992         ","","","","","","","","0","1","","16.6","","2010-08-10 00:00:00","",""
"5435","SN 2010gv","17:58:22.56","+50:47:34.01","SN Ia","","Anon.           ","","","","","","","","0","1","","16.4","","2010-08-09 00:00:00","",""
"5434"," 2010gu","22:19:23.16","-36:58:24.49","","","Anon.           ","","","","","","","","0","1","","18","","2010-08-07 00:00:00","",""
"5433"," 2010gt","20:51:22.38","-52:32:48.08","","","ESO 187-21      ","","","","","","","","0","1","","18","","2010-08-02 00:00:00","",""
"5432","SN 2010gs","20:45:39.51","-05:35:11.80","SN II","","Anon.           ","","","","","","","","0","1","","16.6","","2010-08-01 00:00:00","",""
"5431","SN 2010gr","02:33:58.96","+44:20:50.21","SN Ib/c","","UGC 2035        ","","","","","","","","0","1","","17.8","","2010-07-29 00:00:00","",""
"5430","SN 2010gq","00:17:25.70","-00:58:37.70","SN II","","Anon.           ","","","","","","","","0","1","","16.8","","2010-07-21 00:00:00","",""
"5429","SN 2010gp","16:52:57.39","+02:23:16.40","SN Ia","","NGC 6240        ","","","","","","","","0","1","","17.5","","2010-07-14 00:00:00","",""
"5428"," 2010go","12:50:00.16","-07:54:59.90","","","Anon.           ","","","","","","","","0","1","","16.9","","2010-07-20 00:00:00","",""
"5427","SN 2010gn","17:17:49.90","+40:52:52.00","SN Ia","","Anon.           ","","","","","","","","0","1","","16.6","","2010-07-07 00:00:00","",""
"5426","SN 2010gm","17:33:20.87","+44:06:16.42","SN Ia","","MCG +07-36-25   ","","","","","","","","0","1","","17.9","","2010-07-19 00:00:00","",""
"5425","SN 2010gl","16:31:38.62","+59:37:26.18","SN Ia","","NGC 6189        ","","","","","","","","0","1","","18.8","","2010-07-18 00:00:00","",""
"5424","SN 2010gk","14:02:35.94","+32:30:30.71","SN Ic","","NGC 5433        ","","","","","","","","0","1","","19","","2010-07-17 00:00:00","",""
"5423","SN 2010gj","21:50:54.34","-17:46:09.41","SN Ia-pec","","Anon.           ","","","","","","","","0","1","","17","","2010-07-10 00:00:00","",""
"5422"," 2010gi","17:21:46.10","+75:50:44.30","","","IC 4660         ","","","","","","","","0","1","","15.3","","2010-07-18 00:00:00","",""
"5421","SN 2010gh","15:05:13.46","-43:30:59.62","SN IIP","","IC 4523         ","","","","","","","","0","1","","16.9","","2010-07-13 00:00:00","",""
"5420","SN 2010gg","22:31:25.47","-19:01:54.80","SN II","","ESO 602-25      ","","","","","","","","0","1","","17.7","","2010-07-12 00:00:00","",""
"5419","SN 2010gf","01:01:21.14","+31:30:46.40","SN II","","UGC 633         ","","","","","","","","0","1","","18.9","","2010-07-11 00:00:00","",""
"5418"," 2010ge","15:43:43.91","-09:28:34.00","","","Anon.           ","","","","","","","","0","1","","17.7","","2010-06-10 00:00:00","",""
"5417","SN 2010gd","17:57:40.98","+27:49:48.11","SN Ic","","UGC 11064       ","","","","","","","","0","1","","19.9","","2010-07-08 00:00:00","",""
"5416","SN 2010gc","13:23:06.30","-13:00:18.11","SN Ia","","Anon.           ","","","","","","","","0","1","","16.8","","2010-07-12 00:00:00","",""
"5415","SN 2010gb","15:38:39.79","+41:00:19.91","SN Ia","","UGC 9947        ","","","","","","","","0","1","","16.5","","2010-07-11 00:00:00","",""
"5414","SN 2010ga","00:34:43.83","+09:54:36.11","SN Ia","","Anon.           ","","","","","","","","0","1","","17.3","","2010-07-08 00:00:00","",""
"5412","SN 2010fz","09:42:04.77","+00:19:50.99","SN Ia","","NGC 2967        ","","","","","","","","0","1","","15.8","","2010-07-09 00:00:00","",""
"5411","SN 2010fy","05:24:52.46","-46:46:37.09","SN Ia","","Anon.           ","","","","","","","","0","1","","17.7","","2010-07-07 00:00:00","",""
"5410","SN 2010fx","23:03:43.29","-07:13:54.19","SN IIP","","MCG -01-58-15   ","","","","","","","","0","1","","17.4","","2010-07-04 00:00:00","",""
"5409","SN 2010fw","17:47:32.41","+64:01:24.31","SN II","","UGC 10995       ","","","","","","","","0","1","","18.4","","2010-07-02 00:00:00","",""
"5408"," 2010fv","15:13:06.52","+41:16:05.48","","","NGC 5888        ","","","","","","","","0","1","","20.1","","2010-07-01 00:00:00","",""
"5407","SN 2010fu","12:21:46.46","+46:39:13.28","SN Ia","","Anon.           ","","","","","","","","0","1","","22.6","","2010-06-16 00:00:00","",""
"5406","SN 2010ft","16:01:15.41","+54:17:53.48","SN Ia","","Anon.           ","","","","","","","","0","1","","21.8","","2010-06-15 00:00:00","",""
"5405","SN 2010fs","14:14:03.34","+53:21:43.81","SN Ia","","Anon.           ","","","","","","","","0","1","","22.3","","2010-06-15 00:00:00","",""
"5404","SN 2010fr","14:11:57.76","+52:04:18.59","SN Ia","","Anon.           ","","","","","","","","0","1","","22.3","","2010-06-15 00:00:00","",""
"5403","SN 2010fq","12:21:59.47","+45:50:49.99","SN Ia","","Anon.           ","","","","","","","","0","1","","22.5","","2010-06-15 00:00:00","",""
"5402","SN 2010fp","12:14:06.50","+46:59:32.39","SN Ia","","Anon.           ","","","","","","","","0","1","","22.3","","2010-06-15 00:00:00","",""
"5401","SN 2010fo","16:18:53.81","+55:46:58.51","SN Ia","","Anon.           ","","","","","","","","0","1","","22","","2010-06-06 00:00:00","",""
"5400","SN 2010fn","16:18:15.87","+55:23:04.88","SN Ia","","Anon.           ","","","","","","","","0","1","","21.9","","2010-06-06 00:00:00","",""
"5399","SN 2010fm","16:17:47.71","+55:18:08.21","SN Ia","","Anon.           ","","","","","","","","0","1","","21.6","","2010-06-06 00:00:00","",""
"5398","SN 2010fl","16:13:48.22","+55:36:30.71","SN Ia","","Anon.           ","","","","","","","","0","1","","21.5","","2010-06-06 00:00:00","",""
"5397","SN 2010fk","16:11:19.41","+53:38:15.00","SN IIb","","Anon.           ","","","","","","","","0","1","","22.1","","2010-06-06 00:00:00","",""
"5396","SN 2010fj","16:06:48.80","+54:58:51.38","SN Ia","","Anon.           ","","","","","","","","0","1","","23.1","","2010-06-06 00:00:00","",""
"5395","SN 2010fi","16:05:44.83","+56:04:27.91","SN Ia","","Anon.           ","","","","","","","","0","1","","22.1","","2010-06-06 00:00:00","",""
"5394","SN 2010fh","14:17:18.59","+53:58:41.92","SN Ia","","Anon.           ","","","","","","","","0","1","","22.3","","2010-06-06 00:00:00","",""
"5393","SN 2010fg","12:16:41.57","+46:41:23.89","SN Ia","","Anon.           ","","","","","","","","0","1","","22.8","","2010-06-06 00:00:00","",""
"5392","SN 2010ff","14:09:19.94","+54:15:45.22","SN Ia","","Anon.           ","","","","","","","","0","1","","22.9","","2010-06-03 00:00:00","",""
"5391","SN 2010fe","16:08:52.65","+55:00:17.39","SN Ia","","Anon.           ","","","","","","","","0","1","","22.4","","2010-06-01 00:00:00","",""
"5390","SN 2010fd","14:07:14.93","+53:59:51.40","SN Ia","","Anon.           ","","","","","","","","0","1","","22.4","","2010-06-01 00:00:00","",""
"5389","SN 2010fc","16:14:28.71","+54:43:32.99","SN Ia","","Anon.           ","","","","","","","","0","1","","22.5","","2010-05-31 00:00:00","",""
"5388","SN 2010fb","16:08:18.40","+54:54:29.20","SN Ia","","Anon.           ","","","","","","","","0","1","","22.2","","2010-05-31 00:00:00","",""
"5387","SN 2010fa","14:13:01.87","+54:27:46.58","SN Ia","","Anon.           ","","","","","","","","0","1","","21.9","","2010-05-13 00:00:00","",""
"5385","SN 2010ez","12:17:50.30","+47:26:48.30","SN Ia","","Anon.           ","","","","","","","","0","1","","21.1","","2010-05-10 00:00:00","",""
"5384","SN 2010ey","03:41:31.50","-19:54:00.40","SN Ia","","ESO 548-76      ","","","","","","","","0","1","","16.9","","2010-06-30 00:00:00","",""
"5383","SN 2010ex","23:00:10.90","+26:05:57.19","SN Ia","","Anon.           ","","","","","","","","0","1","","16.1","","2010-07-01 00:00:00","",""
"5382","SN 2010ew","18:37:11.88","+30:37:49.58","SN Ia","","Anon.           ","","","","","","","","0","1","","16.6","","2010-06-28 00:00:00","",""
"5381","SN 2010ev","10:25:28.99","-39:49:51.20","SN Ia","","NGC 3244        ","","","","","","","","0","1","","14.3","","2010-06-27 00:00:00","",""
"5380"," 2010eu","21:31:36.16","+12:28:51.10","","","Anon.           ","","","","","","","","0","1","","18.7","","2010-06-20 00:00:00","",""
"5379"," 2010et","17:16:54.08","+31:33:50.62","","","Anon.           ","","","","","","","","0","1","","18.8","","2010-06-16 00:00:00","",""
"5378"," 2010es","16:33:17.92","+11:45:04.90","","","Anon.           ","","","","","","","","0","1","","18.8","","2010-06-16 00:00:00","",""
"5377"," 2010er","15:50:11.14","+12:16:42.49","","","Anon.           ","","","","","","","","0","1","","17.8","","2010-06-09 00:00:00","",""
"5376"," 2010eq","15:34:47.41","+02:05:49.70","","","Anon.           ","","","","","","","","0","1","","17.6","","2010-05-31 00:00:00","",""
"5375"," 2010ep","16:01:08.91","+34:50:41.60","","","Anon.           ","","","","","","","","0","1","","18.1","","2010-05-25 00:00:00","",""
"5374"," 2010eo","13:50:45.79","+19:26:18.20","","","Anon.           ","","","","","","","","0","1","","17.6","","2010-05-21 00:00:00","",""
"5373"," 2010en","15:50:16.02","+04:43:34.00","","","Anon.           ","","","","","","","","0","1","","19","","2010-05-13 00:00:00","",""
"5372","SN 2010em","22:54:20.33","+11:46:54.70","SN II","","UGC 12237       ","","","","","","","","0","1","","18.4","","2010-06-18 00:00:00","",""
"5371","SN 2010el","04:19:58.83","-54:56:38.51","SN Ia-pec","","NGC 1566        ","","","","","","","","0","1","","16.8","","2010-06-19 00:00:00","",""
"5370","SN 2010ek","22:48:40.96","+27:37:11.39","SN IIb","","UGC 12191       ","","","","","","","","0","1","","18.8","","2010-06-15 00:00:00","",""
"5369","SN 2010ej","14:13:56.74","+31:32:25.12","SN II","","Anon.           ","","","","","","","","0","1","","19.2","","2010-06-15 00:00:00","",""
"5368","SN 2010ei","14:54:07.69","+42:32:54.60","SN II","","Anon.           ","","","","","","","","0","1","","17.5","","2010-06-12 00:00:00","",""
"5367","SN 2010eh","20:48:13.54","-05:48:13.00","SN Ic","","Anon.           ","","","","","","","","0","1","","17.4","","2010-06-13 00:00:00","",""
"5366","SN 2010eg","22:15:42.56","-09:20:17.30","SN Ia","","Anon.           ","","","","","","","","0","1","","18.5","","2010-06-07 00:00:00","",""
"5365","SN 2010ef","16:28:52.10","+26:22:28.99","SN Ia","","Anon.           ","","","","","","","","0","1","","19.1","","2010-06-05 00:00:00","",""
"5364","SN 2010ee","13:40:17.99","+26:21:11.92","SN II","","UGC 8652        ","","","","","","","","0","1","","19","","2010-06-14 00:00:00","",""
"5363","SN 2010ed","17:09:24.13","+22:12:48.10","SN Ia","","UGC 10728       ","","","","","","","","0","1","","18.7","","2010-06-12 00:00:00","",""
"5362","SN 2010ec","01:41:55.93","-13:05:01.61","SN Ia","","NGC 655         ","","","","","","","","0","1","","17.1","","2010-06-05 00:00:00","",""
"5361","SN 2010eb","01:21:37.78","+05:17:39.91","SN Ia","","NGC 488         ","","","","","","","","0","1","","14.7","","2010-06-12 00:00:00","",""
"5360"," 2010ea","12:45:29.52","+53:51:49.21","","","Anon.           ","","","","","","","","0","1","","17.6","","2010-05-29 00:00:00","",""
"5358"," 2010dz","13:50:44.39","+17:03:58.50","","","Anon.           ","","","","","","","","0","1","","18.1","","2010-05-31 00:00:00","",""
"5357","SN 2010dy","16:10:11.03","+00:45:07.49","SN Ia","","Anon.           ","","","","","","","","0","1","","17.9","","2010-06-06 00:00:00","",""
"5356","SN 2010dx","21:15:11.09","-47:13:34.28","SN II","","NGC 7038        ","","","","","","","","0","1","","17.4","","2010-06-08 00:00:00","",""
"5355","SN 2010dw","15:22:40.31","-05:55:15.89","SN Ia","","Anon.           ","","","","","","","","0","1","","17.3","","2010-06-05 00:00:00","",""
"5354"," 2010dv","11:49:03.43","-37:30:59.69","","","NGC 3903        ","","","","","","","","0","1","","17.5","","2010-06-04 00:00:00","",""
"5353","SN 2010du","18:13:58.75","+21:30:15.70","SN II","","UGC 11170       ","","","","","","","","0","1","","18.8","","2010-05-25 00:00:00","",""
"5352","SN 2010dt","16:43:14.68","+32:40:30.40","SN Ia","","Anon.           ","","","","","","","","0","1","","18.6","","2010-06-01 00:00:00","",""
"5351"," 2010ds","19:15:51.46","-56:12:30.89","","","IC 4840         ","","","","","","","","0","1","","16.4","","2010-05-22 00:00:00","",""
"5350","SN 2010dr","23:52:13.04","+47:23:42.50","SN II","","MCG +08-1-3     ","","","","","","","","0","1","","18.5","","2010-06-03 00:00:00","",""
